"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","rchead","rcsubj","List"
"263529","BAKER","d","46","215","relentlessly",8,94,332,100,"gram","sg","pl","7"
"263530","BAKER","d","46","215","is",9,94,378,100,"gram","sg","pl","7"
"263531","BAKER","d","46","215","clever",10,94,307,100,"gram","sg","pl","7"
"263532","BAKER","d","46","215","and",11,94,296,100,"gram","sg","pl","7"
"263533","BAKER","d","46","215","won't",12,94,286,100,"gram","sg","pl","7"
"263534","BAKER","d","46","215","be",13,94,307,100,"gram","sg","pl","7"
"263535","BAKER","d","46","215","easily",14,94,299,100,"gram","sg","pl","7"
"263536","BAKER","d","46","215","fooled.",15,94,319,100,"gram","sg","pl","7"
"263582","BAKER","c","45","215","The",1,98,282,100,"ungram","sg","pl","7"
"263583","BAKER","c","45","215","anthropologist",2,98,340,100,"ungram","sg","pl","7"
"263584","BAKER","c","45","215","who",3,98,388,100,"ungram","sg","pl","7"
"263585","BAKER","c","45","215","the",4,98,351,100,"ungram","sg","pl","7"
"263586","BAKER","c","45","215","villagers",5,98,354,100,"ungram","sg","pl","7"
"263587","BAKER","c","45","215","respects",6,98,399,100,"ungram","sg","pl","7"
"263588","BAKER","c","45","215","the",7,98,367,100,"ungram","sg","pl","7"
"263589","BAKER","c","45","215","most",8,98,430,100,"ungram","sg","pl","7"
"263590","BAKER","c","45","215","has",9,98,345,100,"ungram","sg","pl","7"
"263591","BAKER","c","45","215","taken",10,98,288,100,"ungram","sg","pl","7"
"263592","BAKER","c","45","215","great",11,98,279,100,"ungram","sg","pl","7"
"263593","BAKER","c","45","215","pains",12,98,308,100,"ungram","sg","pl","7"
"263594","BAKER","c","45","215","to",13,98,292,100,"ungram","sg","pl","7"
"263595","BAKER","c","45","215","learn",14,98,273,100,"ungram","sg","pl","7"
"263596","BAKER","c","45","215","the",15,98,257,100,"ungram","sg","pl","7"
"263597","BAKER","c","45","215","local",16,98,413,100,"ungram","sg","pl","7"
"263598","BAKER","c","45","215","customs.",17,98,311,100,"ungram","sg","pl","7"
"263643","BAKER","d","22","215","The",1,102,344,100,"gram","sg","pl","7"
"263644","BAKER","d","22","215","columnist",2,102,291,100,"gram","sg","pl","7"
"263645","BAKER","d","22","215","who",3,102,282,100,"gram","sg","pl","7"
"263646","BAKER","d","22","215","the",4,102,294,100,"gram","sg","pl","7"
"263647","BAKER","d","22","215","readers",5,102,271,100,"gram","sg","pl","7"
"263648","BAKER","d","22","215","complain",6,102,274,100,"gram","sg","pl","7"
"263649","BAKER","d","22","215","about",7,102,283,100,"gram","sg","pl","7"
"263650","BAKER","d","22","215","frequently",8,102,299,100,"gram","sg","pl","7"
"263651","BAKER","d","22","215","gives",9,102,279,100,"gram","sg","pl","7"
"263652","BAKER","d","22","215","extreme",10,102,291,100,"gram","sg","pl","7"
"263653","BAKER","d","22","215","opinions",11,102,284,100,"gram","sg","pl","7"
"263654","BAKER","d","22","215","without",12,102,357,100,"gram","sg","pl","7"
"263655","BAKER","d","22","215","backing",13,102,261,100,"gram","sg","pl","7"
"263656","BAKER","d","22","215","them",14,102,306,100,"gram","sg","pl","7"
"263657","BAKER","d","22","215","up.",15,102,294,100,"gram","sg","pl","7"
"263676","BAKER","a","11","215","The",1,104,326,100,"gram","sg","sg","7"
"263677","BAKER","a","11","215","folk",2,104,319,100,"gram","sg","sg","7"
"263678","BAKER","a","11","215","dancer",3,104,306,100,"gram","sg","sg","7"
"263679","BAKER","a","11","215","who",4,104,334,100,"gram","sg","sg","7"
"263680","BAKER","a","11","215","the",5,104,301,100,"gram","sg","sg","7"
"263681","BAKER","a","11","215","host",6,104,289,100,"gram","sg","sg","7"
"263682","BAKER","a","11","215","praises",7,104,294,100,"gram","sg","sg","7"
"263683","BAKER","a","11","215","has",8,104,294,100,"gram","sg","sg","7"
"263684","BAKER","a","11","215","been",9,104,323,100,"gram","sg","sg","7"
"263685","BAKER","a","11","215","performing",10,104,293,100,"gram","sg","sg","7"
"263686","BAKER","a","11","215","since",11,104,317,100,"gram","sg","sg","7"
"263687","BAKER","a","11","215","she",12,104,286,100,"gram","sg","sg","7"
"263688","BAKER","a","11","215","was",13,104,356,100,"gram","sg","sg","7"
"263689","BAKER","a","11","215","a",14,104,272,100,"gram","sg","sg","7"
"263690","BAKER","a","11","215","young",15,104,303,100,"gram","sg","sg","7"
"263691","BAKER","a","11","215","girl",16,104,278,100,"gram","sg","sg","7"
"263692","BAKER","a","11","215","in",17,104,327,100,"gram","sg","sg","7"
"263693","BAKER","a","11","215","Ecuador.",18,104,2368,100,"gram","sg","sg","7"
"263711","BAKER","b","20","215","The",1,106,328,100,"ungram","sg","sg","7"
"263712","BAKER","b","20","215","pilot",2,106,331,100,"ungram","sg","sg","7"
"263713","BAKER","b","20","215","who",3,106,302,100,"ungram","sg","sg","7"
"263714","BAKER","b","20","215","the",4,106,311,100,"ungram","sg","sg","7"
"263715","BAKER","b","20","215","smuggler",5,106,290,100,"ungram","sg","sg","7"
"263716","BAKER","b","20","215","employ",6,106,273,100,"ungram","sg","sg","7"
"263717","BAKER","b","20","215","in",7,106,338,100,"ungram","sg","sg","7"
"263718","BAKER","b","20","215","Brazil",8,106,345,100,"ungram","sg","sg","7"
"263719","BAKER","b","20","215","must",9,106,311,100,"ungram","sg","sg","7"
"263720","BAKER","b","20","215","be",10,106,342,100,"ungram","sg","sg","7"
"263721","BAKER","b","20","215","discreet",11,106,314,100,"ungram","sg","sg","7"
"263722","BAKER","b","20","215","and",12,106,338,100,"ungram","sg","sg","7"
"263723","BAKER","b","20","215","good",13,106,285,100,"ungram","sg","sg","7"
"263724","BAKER","b","20","215","at",14,106,299,100,"ungram","sg","sg","7"
"263725","BAKER","b","20","215","thinking",15,106,322,100,"ungram","sg","sg","7"
"263726","BAKER","b","20","215","fast.",16,106,542,100,"ungram","sg","sg","7"
"263771","BAKER","b","44","215","The",1,110,303,100,"ungram","sg","sg","7"
"263772","BAKER","b","44","215","goalie",2,110,306,100,"ungram","sg","sg","7"
"263773","BAKER","b","44","215","who",3,110,297,100,"ungram","sg","sg","7"
"263774","BAKER","b","44","215","the",4,110,302,100,"ungram","sg","sg","7"
"263775","BAKER","b","44","215","fan",5,110,293,100,"ungram","sg","sg","7"
"263776","BAKER","b","44","215","hold",6,110,314,100,"ungram","sg","sg","7"
"263777","BAKER","b","44","215","the",7,110,308,100,"ungram","sg","sg","7"
"263778","BAKER","b","44","215","greatest",8,110,471,100,"ungram","sg","sg","7"
"263779","BAKER","b","44","215","confidence",9,110,425,100,"ungram","sg","sg","7"
"263780","BAKER","b","44","215","in",10,110,317,100,"ungram","sg","sg","7"
"263781","BAKER","b","44","215","is",11,110,285,100,"ungram","sg","sg","7"
"263782","BAKER","b","44","215","reliably",12,110,274,100,"ungram","sg","sg","7"
"263783","BAKER","b","44","215","calm",13,110,259,100,"ungram","sg","sg","7"
"263784","BAKER","b","44","215","under",14,110,447,100,"ungram","sg","sg","7"
"263785","BAKER","b","44","215","pressure.",15,110,295,100,"ungram","sg","sg","7"
"263808","BAKER","f","24","215","The",1,112,307,100,"ungram","pl","sg","7"
"263809","BAKER","f","24","215","therapists",2,112,243,100,"ungram","pl","sg","7"
"263810","BAKER","f","24","215","who",3,112,313,100,"ungram","pl","sg","7"
"263811","BAKER","f","24","215","the",4,112,252,100,"ungram","pl","sg","7"
"263812","BAKER","f","24","215","survivor",5,112,272,100,"ungram","pl","sg","7"
"263813","BAKER","f","24","215","meet",6,112,326,100,"ungram","pl","sg","7"
"263814","BAKER","f","24","215","with",7,112,490,100,"ungram","pl","sg","7"
"263815","BAKER","f","24","215","weekly",8,112,312,100,"ungram","pl","sg","7"
"263816","BAKER","f","24","215","are",9,112,351,100,"ungram","pl","sg","7"
"263817","BAKER","f","24","215","trying",10,112,323,100,"ungram","pl","sg","7"
"263818","BAKER","f","24","215","to",11,112,305,100,"ungram","pl","sg","7"
"263819","BAKER","f","24","215","help",12,112,295,100,"ungram","pl","sg","7"
"263820","BAKER","f","24","215","her",13,112,323,100,"ungram","pl","sg","7"
"263821","BAKER","f","24","215","recover",14,112,298,100,"ungram","pl","sg","7"
"263822","BAKER","f","24","215","from",15,112,294,100,"ungram","pl","sg","7"
"263823","BAKER","f","24","215","her",16,112,270,100,"ungram","pl","sg","7"
"263824","BAKER","f","24","215","awful",17,112,272,100,"ungram","pl","sg","7"
"263825","BAKER","f","24","215","ordeal.",18,112,285,100,"ungram","pl","sg","7"
"263845","BAKER","e","23","215","The",1,114,311,100,"gram","pl","sg","7"
"263846","BAKER","e","23","215","cheerleaders",2,114,281,100,"gram","pl","sg","7"
"263847","BAKER","e","23","215","who",3,114,585,100,"gram","pl","sg","7"
"263848","BAKER","e","23","215","the",4,114,283,100,"gram","pl","sg","7"
"263849","BAKER","e","23","215","choreographer",5,114,263,100,"gram","pl","sg","7"
"263850","BAKER","e","23","215","works",6,114,426,100,"gram","pl","sg","7"
"263851","BAKER","e","23","215","with",7,114,1327,100,"gram","pl","sg","7"
"263852","BAKER","e","23","215","usually",8,114,818,100,"gram","pl","sg","7"
"263853","BAKER","e","23","215","spend",9,114,706,100,"gram","pl","sg","7"
"263854","BAKER","e","23","215","all",10,114,325,100,"gram","pl","sg","7"
"263855","BAKER","e","23","215","year",11,114,232,100,"gram","pl","sg","7"
"263856","BAKER","e","23","215","training",12,114,320,100,"gram","pl","sg","7"
"263857","BAKER","e","23","215","for",13,114,422,100,"gram","pl","sg","7"
"263858","BAKER","e","23","215","the",14,114,310,100,"gram","pl","sg","7"
"263859","BAKER","e","23","215","national",15,114,430,100,"gram","pl","sg","7"
"263860","BAKER","e","23","215","competition.",16,114,449,100,"gram","pl","sg","7"
"263942","BAKER","d","30","215","The",1,120,312,100,"gram","sg","pl","7"
"263943","BAKER","d","30","215","skateboarder",2,120,306,100,"gram","sg","pl","7"
"263944","BAKER","d","30","215","who",3,120,302,100,"gram","sg","pl","7"
"263945","BAKER","d","30","215","the",4,120,287,100,"gram","sg","pl","7"
"263946","BAKER","d","30","215","kids",5,120,286,100,"gram","sg","pl","7"
"263947","BAKER","d","30","215","admire",6,120,290,100,"gram","sg","pl","7"
"263948","BAKER","d","30","215","passionately",7,120,273,100,"gram","sg","pl","7"
"263949","BAKER","d","30","215","always",8,120,310,100,"gram","sg","pl","7"
"263950","BAKER","d","30","215","signs",9,120,318,100,"gram","sg","pl","7"
"263951","BAKER","d","30","215","autographs",10,120,316,100,"gram","sg","pl","7"
"263952","BAKER","d","30","215","for",11,120,288,100,"gram","sg","pl","7"
"263953","BAKER","d","30","215","fans.",12,120,410,100,"gram","sg","pl","7"
"264060","BAKER","h","2","215","The",1,128,251,100,"gram","pl","pl","7"
"264061","BAKER","h","2","215","patients",2,128,289,100,"gram","pl","pl","7"
"264062","BAKER","h","2","215","who",3,128,294,100,"gram","pl","pl","7"
"264063","BAKER","h","2","215","the",4,128,283,100,"gram","pl","pl","7"
"264064","BAKER","h","2","215","doctors",5,128,322,100,"gram","pl","pl","7"
"264065","BAKER","h","2","215","check",6,128,331,100,"gram","pl","pl","7"
"264066","BAKER","h","2","215","on",7,128,295,100,"gram","pl","pl","7"
"264067","BAKER","h","2","215","daily",8,128,343,100,"gram","pl","pl","7"
"264068","BAKER","h","2","215","are",9,128,321,100,"gram","pl","pl","7"
"264069","BAKER","h","2","215","undergoing",10,128,452,100,"gram","pl","pl","7"
"264070","BAKER","h","2","215","an",11,128,368,100,"gram","pl","pl","7"
"264071","BAKER","h","2","215","experimental",12,128,314,100,"gram","pl","pl","7"
"264072","BAKER","h","2","215","treatment.",13,128,732,100,"gram","pl","pl","7"
"264094","BAKER","d","14","215","The",1,130,253,100,"gram","sg","pl","7"
"264095","BAKER","d","14","215","actor",2,130,308,100,"gram","sg","pl","7"
"264096","BAKER","d","14","215","who",3,130,231,100,"gram","sg","pl","7"
"264097","BAKER","d","14","215","the",4,130,289,100,"gram","sg","pl","7"
"264098","BAKER","d","14","215","producers",5,130,259,100,"gram","sg","pl","7"
"264099","BAKER","d","14","215","consider",6,130,259,100,"gram","sg","pl","7"
"264100","BAKER","d","14","215","the",7,130,290,100,"gram","sg","pl","7"
"264101","BAKER","d","14","215","safest",8,130,302,100,"gram","sg","pl","7"
"264102","BAKER","d","14","215","bet",9,130,346,100,"gram","sg","pl","7"
"264103","BAKER","d","14","215","is",10,130,272,100,"gram","sg","pl","7"
"264104","BAKER","d","14","215","the",11,130,284,100,"gram","sg","pl","7"
"264105","BAKER","d","14","215","one",12,130,304,100,"gram","sg","pl","7"
"264106","BAKER","d","14","215","who",13,130,239,100,"gram","sg","pl","7"
"264107","BAKER","d","14","215","has",14,130,335,100,"gram","sg","pl","7"
"264108","BAKER","d","14","215","been",15,130,270,100,"gram","sg","pl","7"
"264109","BAKER","d","14","215","around",16,130,268,100,"gram","sg","pl","7"
"264110","BAKER","d","14","215","for",17,130,325,100,"gram","sg","pl","7"
"264111","BAKER","d","14","215","a",18,130,546,100,"gram","sg","pl","7"
"264112","BAKER","d","14","215","while.",19,130,449,100,"gram","sg","pl","7"
"264340","BAKER","g","33","215","The",1,144,340,100,"ungram","pl","pl","7"
"264341","BAKER","g","33","215","chefs",2,144,289,100,"ungram","pl","pl","7"
"264342","BAKER","g","33","215","who",3,144,317,100,"ungram","pl","pl","7"
"264343","BAKER","g","33","215","the",4,144,318,100,"ungram","pl","pl","7"
"264344","BAKER","g","33","215","gourmets",5,144,305,100,"ungram","pl","pl","7"
"264345","BAKER","g","33","215","visits",6,144,280,100,"ungram","pl","pl","7"
"264346","BAKER","g","33","215","regularly",7,144,296,100,"ungram","pl","pl","7"
"264347","BAKER","g","33","215","always",8,144,988,100,"ungram","pl","pl","7"
"264348","BAKER","g","33","215","come",9,144,652,100,"ungram","pl","pl","7"
"264349","BAKER","g","33","215","up",10,144,741,100,"ungram","pl","pl","7"
"264350","BAKER","g","33","215","with",11,144,293,100,"ungram","pl","pl","7"
"264351","BAKER","g","33","215","daring",12,144,305,100,"ungram","pl","pl","7"
"264352","BAKER","g","33","215","new",13,144,321,100,"ungram","pl","pl","7"
"264353","BAKER","g","33","215","recipes.",14,144,364,100,"ungram","pl","pl","7"
"264398","BAKER","e","39","215","The",1,148,246,100,"gram","pl","sg","7"
"264399","BAKER","e","39","215","philosophers",2,148,275,100,"gram","pl","sg","7"
"264400","BAKER","e","39","215","who",3,148,245,100,"gram","pl","sg","7"
"264401","BAKER","e","39","215","the",4,148,279,100,"gram","pl","sg","7"
"264402","BAKER","e","39","215","scientist",5,148,260,100,"gram","pl","sg","7"
"264403","BAKER","e","39","215","discusses",6,148,285,100,"gram","pl","sg","7"
"264404","BAKER","e","39","215","during",7,148,275,100,"gram","pl","sg","7"
"264405","BAKER","e","39","215","the",8,148,230,100,"gram","pl","sg","7"
"264406","BAKER","e","39","215","radio",9,148,356,100,"gram","pl","sg","7"
"264407","BAKER","e","39","215","program",10,148,323,100,"gram","pl","sg","7"
"264408","BAKER","e","39","215","rarely",11,148,300,100,"gram","pl","sg","7"
"264409","BAKER","e","39","215","express",12,148,301,100,"gram","pl","sg","7"
"264410","BAKER","e","39","215","their",13,148,310,100,"gram","pl","sg","7"
"264411","BAKER","e","39","215","ideas",14,148,366,100,"gram","pl","sg","7"
"264412","BAKER","e","39","215","in",15,148,312,100,"gram","pl","sg","7"
"264413","BAKER","e","39","215","plain",16,148,253,100,"gram","pl","sg","7"
"264414","BAKER","e","39","215","language.",17,148,489,100,"gram","pl","sg","7"
"264470","BAKER","e","47","215","The",1,152,271,100,"gram","pl","sg","7"
"264471","BAKER","e","47","215","programmers",2,152,245,100,"gram","pl","sg","7"
"264472","BAKER","e","47","215","who",3,152,297,100,"gram","pl","sg","7"
"264473","BAKER","e","47","215","the",4,152,262,100,"gram","pl","sg","7"
"264474","BAKER","e","47","215","manager",5,152,227,100,"gram","pl","sg","7"
"264475","BAKER","e","47","215","oversees",6,152,394,100,"gram","pl","sg","7"
"264476","BAKER","e","47","215","at",7,152,373,100,"gram","pl","sg","7"
"264477","BAKER","e","47","215","the",8,152,247,100,"gram","pl","sg","7"
"264478","BAKER","e","47","215","software",9,152,244,100,"gram","pl","sg","7"
"264479","BAKER","e","47","215","firm",10,152,365,100,"gram","pl","sg","7"
"264480","BAKER","e","47","215","are",11,152,241,100,"gram","pl","sg","7"
"264481","BAKER","e","47","215","eccentric",12,152,304,100,"gram","pl","sg","7"
"264482","BAKER","e","47","215","and",13,152,284,100,"gram","pl","sg","7"
"264483","BAKER","e","47","215","difficult",14,152,281,100,"gram","pl","sg","7"
"264484","BAKER","e","47","215","to",15,152,446,100,"gram","pl","sg","7"
"264485","BAKER","e","47","215","control.",16,152,420,100,"gram","pl","sg","7"
"264648","BAKER","g","1","215","The",1,163,331,100,"ungram","pl","pl","7"
"264649","BAKER","g","1","215","Marines",2,163,289,100,"ungram","pl","pl","7"
"264650","BAKER","g","1","215","who",3,163,290,100,"ungram","pl","pl","7"
"264651","BAKER","g","1","215","the",4,163,323,100,"ungram","pl","pl","7"
"264652","BAKER","g","1","215","officers",5,163,270,100,"ungram","pl","pl","7"
"264653","BAKER","g","1","215","wants",6,163,292,100,"ungram","pl","pl","7"
"264654","BAKER","g","1","215","to",7,163,323,100,"ungram","pl","pl","7"
"264655","BAKER","g","1","215","promote",8,163,308,100,"ungram","pl","pl","7"
"264656","BAKER","g","1","215","are",9,163,271,100,"ungram","pl","pl","7"
"264657","BAKER","g","1","215","always",10,163,335,100,"ungram","pl","pl","7"
"264658","BAKER","g","1","215","ready",11,163,331,100,"ungram","pl","pl","7"
"264659","BAKER","g","1","215","to",12,163,273,100,"ungram","pl","pl","7"
"264660","BAKER","g","1","215","risk",13,163,314,100,"ungram","pl","pl","7"
"264661","BAKER","g","1","215","their",14,163,306,100,"ungram","pl","pl","7"
"264662","BAKER","g","1","215","lives",15,163,309,100,"ungram","pl","pl","7"
"264663","BAKER","g","1","215","for",16,163,324,100,"ungram","pl","pl","7"
"264664","BAKER","g","1","215","someone",17,163,342,100,"ungram","pl","pl","7"
"264665","BAKER","g","1","215","in",18,163,308,100,"ungram","pl","pl","7"
"264666","BAKER","g","1","215","need.",19,163,477,100,"ungram","pl","pl","7"
"264878","BAKER","c","37","215","The",1,177,323,100,"ungram","sg","pl","7"
"264879","BAKER","c","37","215","surgeon",2,177,310,100,"ungram","sg","pl","7"
"264880","BAKER","c","37","215","who",3,177,285,100,"ungram","sg","pl","7"
"264881","BAKER","c","37","215","the",4,177,309,100,"ungram","sg","pl","7"
"264882","BAKER","c","37","215","nurses",5,177,259,100,"ungram","sg","pl","7"
"264883","BAKER","c","37","215","prefers",6,177,260,100,"ungram","sg","pl","7"
"264884","BAKER","c","37","215","to",7,177,301,100,"ungram","sg","pl","7"
