"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","number"
"39817","KERNELS","c","18","18","was",5,78,322,100,"ungram","pl"
"39818","KERNELS","c","18","18","hard",6,78,574,100,"ungram","pl"
"39819","KERNELS","c","18","18","to",7,78,463,100,"ungram","pl"
"39820","KERNELS","c","18","18","clean",8,78,129,100,"ungram","pl"
"39821","KERNELS","c","18","18","because",9,78,419,100,"ungram","pl"
"39822","KERNELS","c","18","18","of",10,78,306,100,"ungram","pl"
"39823","KERNELS","c","18","18","all",11,78,268,100,"ungram","pl"
"39824","KERNELS","c","18","18","of",12,78,298,100,"ungram","pl"
"39825","KERNELS","c","18","18","the",13,78,312,100,"ungram","pl"
"39826","KERNELS","c","18","18","delicate",14,78,224,100,"ungram","pl"
"39827","KERNELS","c","18","18","carvings",15,78,345,100,"ungram","pl"
"39828","KERNELS","c","18","18","and",16,78,289,100,"ungram","pl"
"39829","KERNELS","c","18","18","intricate",17,78,277,100,"ungram","pl"
"39830","KERNELS","c","18","18","lettering.",18,78,520,100,"ungram","pl"
"39853","KERNELS","d","3","18","The",1,80,249,100,"gram","pl"
"39854","KERNELS","d","3","18","programming",2,80,482,100,"gram","pl"
"39855","KERNELS","d","3","18","mistakes",3,80,237,100,"gram","pl"
"39856","KERNELS","d","3","18","certainly",4,80,260,100,"gram","pl"
"39857","KERNELS","d","3","18","were",5,80,374,100,"gram","pl"
"39858","KERNELS","d","3","18","disastrous",6,80,265,100,"gram","pl"
"39859","KERNELS","d","3","18","for",7,80,228,100,"gram","pl"
"39860","KERNELS","d","3","18","the",8,80,274,100,"gram","pl"
"39861","KERNELS","d","3","18","small",9,80,253,100,"gram","pl"
"39862","KERNELS","d","3","18","software",10,80,259,100,"gram","pl"
"39863","KERNELS","d","3","18","company,",11,80,256,100,"gram","pl"
"39864","KERNELS","d","3","18","although",12,80,260,100,"gram","pl"
"39865","KERNELS","d","3","18","their",13,80,232,100,"gram","pl"
"39866","KERNELS","d","3","18","competitors",14,80,233,100,"gram","pl"
"39867","KERNELS","d","3","18","couldn't",15,80,285,100,"gram","pl"
"39868","KERNELS","d","3","18","have",16,80,273,100,"gram","pl"
"39869","KERNELS","d","3","18","been",17,80,301,100,"gram","pl"
"39870","KERNELS","d","3","18","happier.",18,80,494,100,"gram","pl"
"39907","KERNELS","b","21","18","The",1,83,315,100,"ungram","sg"
"39908","KERNELS","b","21","18","unexpected",2,83,582,100,"ungram","sg"
"39909","KERNELS","b","21","18","gift",3,83,2222,100,"ungram","sg"
"39910","KERNELS","b","21","18","apparently",4,83,444,100,"ungram","sg"
"39911","KERNELS","b","21","18","were",5,83,232,100,"ungram","sg"
"39912","KERNELS","b","21","18","from",6,83,492,100,"ungram","sg"
"39913","KERNELS","b","21","18","a",7,83,543,100,"ungram","sg"
"39914","KERNELS","b","21","18","charitable",8,83,554,100,"ungram","sg"
"39915","KERNELS","b","21","18","organization,",9,83,628,100,"ungram","sg"
"39916","KERNELS","b","21","18","and",10,83,253,100,"ungram","sg"
"39917","KERNELS","b","21","18","the",11,83,265,100,"ungram","sg"
"39918","KERNELS","b","21","18","recipient",12,83,1121,100,"ungram","sg"
"39919","KERNELS","b","21","18","didn't",13,83,261,100,"ungram","sg"
"39920","KERNELS","b","21","18","realize",14,83,363,100,"ungram","sg"
"39921","KERNELS","b","21","18","that",15,83,249,100,"ungram","sg"
"39922","KERNELS","b","21","18","illegal",16,83,262,100,"ungram","sg"
"39923","KERNELS","b","21","18","drugs",17,83,262,100,"ungram","sg"
"39924","KERNELS","b","21","18","were",18,83,401,100,"ungram","sg"
"39925","KERNELS","b","21","18","hidden",19,83,328,100,"ungram","sg"
"39926","KERNELS","b","21","18","inside.",20,83,300,100,"ungram","sg"
"40045","KERNELS","b","5","18","The",1,90,376,0,"ungram","sg"
"40046","KERNELS","b","5","18","morale",2,90,325,0,"ungram","sg"
"40047","KERNELS","b","5","18","problem",3,90,622,0,"ungram","sg"
"40048","KERNELS","b","5","18","ultimately",4,90,299,0,"ungram","sg"
"40049","KERNELS","b","5","18","were",5,90,297,0,"ungram","sg"
"40050","KERNELS","b","5","18","solved",6,90,719,0,"ungram","sg"
"40051","KERNELS","b","5","18","by",7,90,871,0,"ungram","sg"
"40052","KERNELS","b","5","18","firing",8,90,558,0,"ungram","sg"
"40053","KERNELS","b","5","18","the",9,90,239,0,"ungram","sg"
"40054","KERNELS","b","5","18","custodian,",10,90,296,0,"ungram","sg"
"40055","KERNELS","b","5","18","who",11,90,535,0,"ungram","sg"
"40056","KERNELS","b","5","18","never",12,90,312,0,"ungram","sg"
"40057","KERNELS","b","5","18","came",13,90,264,0,"ungram","sg"
"40058","KERNELS","b","5","18","in",14,90,312,0,"ungram","sg"
"40059","KERNELS","b","5","18","on",15,90,260,0,"ungram","sg"
"40060","KERNELS","b","5","18","time",16,90,276,0,"ungram","sg"
"40061","KERNELS","b","5","18","and",17,90,404,0,"ungram","sg"
"40062","KERNELS","b","5","18","was",18,90,593,0,"ungram","sg"
"40063","KERNELS","b","5","18","always",19,90,301,0,"ungram","sg"
"40064","KERNELS","b","5","18","complaining",20,90,553,0,"ungram","sg"
"40065","KERNELS","b","5","18","about",21,90,253,0,"ungram","sg"
"40066","KERNELS","b","5","18","the",22,90,294,0,"ungram","sg"
"40067","KERNELS","b","5","18","workload.",23,90,339,0,"ungram","sg"
"40086","KERNELS","d","15","18","The",1,92,309,100,"gram","pl"
"40087","KERNELS","d","15","18","bad",2,92,640,100,"gram","pl"
"40088","KERNELS","d","15","18","checks",3,92,1329,100,"gram","pl"
"40089","KERNELS","d","15","18","apparently",4,92,241,100,"gram","pl"
"40090","KERNELS","d","15","18","were",5,92,508,100,"gram","pl"
"40091","KERNELS","d","15","18","signed",6,92,564,100,"gram","pl"
"40092","KERNELS","d","15","18","by",7,92,310,100,"gram","pl"
"40093","KERNELS","d","15","18","a",8,92,129,100,"gram","pl"
"40094","KERNELS","d","15","18","well-known",9,92,604,100,"gram","pl"
"40095","KERNELS","d","15","18","con",10,92,691,100,"gram","pl"
"40096","KERNELS","d","15","18","artist",11,92,313,100,"gram","pl"
"40097","KERNELS","d","15","18","who",12,92,244,100,"gram","pl"
"40098","KERNELS","d","15","18","convinced",13,92,308,100,"gram","pl"
"40099","KERNELS","d","15","18","old",14,92,638,100,"gram","pl"
"40100","KERNELS","d","15","18","ladies",15,92,221,100,"gram","pl"
"40101","KERNELS","d","15","18","to",16,92,209,100,"gram","pl"
"40102","KERNELS","d","15","18","invest",17,92,235,100,"gram","pl"
"40103","KERNELS","d","15","18","in",18,92,269,100,"gram","pl"
"40104","KERNELS","d","15","18","his",19,92,240,100,"gram","pl"
"40105","KERNELS","d","15","18","business",20,92,312,100,"gram","pl"
"40106","KERNELS","d","15","18","enterprises.",21,92,417,100,"gram","pl"
"40128","KERNELS","d","7","18","The",1,94,406,100,"gram","pl"
"40129","KERNELS","d","7","18","shocking",2,94,292,100,"gram","pl"
"40130","KERNELS","d","7","18","crimes",3,94,509,100,"gram","pl"
"40131","KERNELS","d","7","18","doubtlessly",4,94,396,100,"gram","pl"
"40132","KERNELS","d","7","18","were",5,94,479,100,"gram","pl"
"40133","KERNELS","d","7","18","a",6,94,432,100,"gram","pl"
"40134","KERNELS","d","7","18","reflection",7,94,244,100,"gram","pl"
"40135","KERNELS","d","7","18","of",8,94,327,100,"gram","pl"
"40136","KERNELS","d","7","18","the",9,94,252,100,"gram","pl"
"40137","KERNELS","d","7","18","desperation",10,94,458,100,"gram","pl"
"40138","KERNELS","d","7","18","of",11,94,451,100,"gram","pl"
"40139","KERNELS","d","7","18","the",12,94,287,100,"gram","pl"
"40140","KERNELS","d","7","18","population",13,94,256,100,"gram","pl"
"40141","KERNELS","d","7","18","in",14,94,284,100,"gram","pl"
"40142","KERNELS","d","7","18","the",15,94,336,100,"gram","pl"
"40143","KERNELS","d","7","18","war-torn",16,94,330,100,"gram","pl"
"40144","KERNELS","d","7","18","country.",17,94,539,100,"gram","pl"
"40714","KERNELS","d","14","19","The",1,10,386,100,"gram","pl"
"40715","KERNELS","d","14","19","urgent",2,10,469,100,"gram","pl"
"40716","KERNELS","d","14","19","memos",3,10,469,100,"gram","pl"
"40717","KERNELS","d","14","19","unfortunately",4,10,403,100,"gram","pl"
"40718","KERNELS","d","14","19","were",5,10,436,100,"gram","pl"
"40719","KERNELS","d","14","19","about",6,10,430,100,"gram","pl"
"40720","KERNELS","d","14","19","the",7,10,377,100,"gram","pl"
"40721","KERNELS","d","14","19","delinquent",8,10,382,100,"gram","pl"
"40722","KERNELS","d","14","19","tax",9,10,458,100,"gram","pl"
"40723","KERNELS","d","14","19","return,",10,10,369,100,"gram","pl"
"40724","KERNELS","d","14","19","which",11,10,450,100,"gram","pl"
"40725","KERNELS","d","14","19","would",12,10,428,100,"gram","pl"
"40726","KERNELS","d","14","19","soon",13,10,382,100,"gram","pl"
"40727","KERNELS","d","14","19","be",14,10,385,100,"gram","pl"
"40728","KERNELS","d","14","19","investigated",15,10,446,100,"gram","pl"
"40729","KERNELS","d","14","19","by",16,10,382,100,"gram","pl"
"40730","KERNELS","d","14","19","the",17,10,393,100,"gram","pl"
"40731","KERNELS","d","14","19","IRS.",18,10,452,100,"gram","pl"
"40753","KERNELS","b","20","19","The",1,12,345,100,"ungram","sg"
"40754","KERNELS","b","20","19","small",2,12,365,100,"ungram","sg"
"40755","KERNELS","b","20","19","bridge",3,12,347,100,"ungram","sg"
"40756","KERNELS","b","20","19","apparently",4,12,336,100,"ungram","sg"
"40757","KERNELS","b","20","19","were",5,12,355,100,"ungram","sg"
"40758","KERNELS","b","20","19","about",6,12,388,100,"ungram","sg"
"40759","KERNELS","b","20","19","half",7,12,360,100,"ungram","sg"
"40760","KERNELS","b","20","19","an",8,12,347,100,"ungram","sg"
"40761","KERNELS","b","20","19","hour",9,12,310,100,"ungram","sg"
"40762","KERNELS","b","20","19","off",10,12,342,100,"ungram","sg"
"40763","KERNELS","b","20","19","the",11,12,355,100,"ungram","sg"
"40764","KERNELS","b","20","19","main",12,12,371,100,"ungram","sg"
"40765","KERNELS","b","20","19","highway,",13,12,333,100,"ungram","sg"
"40766","KERNELS","b","20","19","but",14,12,328,100,"ungram","sg"
"40767","KERNELS","b","20","19","it",15,12,345,100,"ungram","sg"
"40768","KERNELS","b","20","19","was",16,12,409,100,"ungram","sg"
"40769","KERNELS","b","20","19","the",17,12,358,100,"ungram","sg"
"40770","KERNELS","b","20","19","only",18,12,339,100,"ungram","sg"
"40771","KERNELS","b","20","19","way",19,12,377,100,"ungram","sg"
"40772","KERNELS","b","20","19","to",20,12,363,100,"ungram","sg"
"40773","KERNELS","b","20","19","cross",21,12,369,100,"ungram","sg"
"40774","KERNELS","b","20","19","the",22,12,342,100,"ungram","sg"
"40775","KERNELS","b","20","19","river.",23,12,450,100,"ungram","sg"
"40798","KERNELS","c","17","19","The",1,14,331,100,"ungram","pl"
"40799","KERNELS","c","17","19","important",2,14,335,100,"ungram","pl"
"40800","KERNELS","c","17","19","letters",3,14,368,100,"ungram","pl"
"40801","KERNELS","c","17","19","allegedly",4,14,338,100,"ungram","pl"
"40802","KERNELS","c","17","19","was",5,14,374,100,"ungram","pl"
"40803","KERNELS","c","17","19","received",6,14,398,100,"ungram","pl"
"40804","KERNELS","c","17","19","in",7,14,344,100,"ungram","pl"
"40805","KERNELS","c","17","19","San",8,14,382,100,"ungram","pl"
"40806","KERNELS","c","17","19","Francisco",9,14,355,100,"ungram","pl"
"40807","KERNELS","c","17","19","in",10,14,331,100,"ungram","pl"
"40808","KERNELS","c","17","19","late",11,14,369,100,"ungram","pl"
"40809","KERNELS","c","17","19","March,",12,14,350,100,"ungram","pl"
"40810","KERNELS","c","17","19","but",13,14,360,100,"ungram","pl"
"40811","KERNELS","c","17","19","the",14,14,323,100,"ungram","pl"
"40812","KERNELS","c","17","19","prosecutor",15,14,361,100,"ungram","pl"
"40813","KERNELS","c","17","19","argued",16,14,362,100,"ungram","pl"
"40814","KERNELS","c","17","19","that",17,14,374,100,"ungram","pl"
"40815","KERNELS","c","17","19","it",18,14,369,100,"ungram","pl"
"40816","KERNELS","c","17","19","arrived",19,14,371,100,"ungram","pl"
"40817","KERNELS","c","17","19","three",20,14,423,100,"ungram","pl"
"40818","KERNELS","c","17","19","weeks",21,14,407,100,"ungram","pl"
"40819","KERNELS","c","17","19","earlier.",22,14,460,100,"ungram","pl"
"40855","KERNELS","b","12","19","The",1,17,339,100,"ungram","sg"
"40856","KERNELS","b","12","19","logical",2,17,366,100,"ungram","sg"
"40857","KERNELS","b","12","19","flaw",3,17,428,100,"ungram","sg"
"40858","KERNELS","b","12","19","usually",4,17,379,100,"ungram","sg"
"40859","KERNELS","b","12","19","were",5,17,357,100,"ungram","sg"
"40860","KERNELS","b","12","19","clear",6,17,369,100,"ungram","sg"
"40861","KERNELS","b","12","19","to",7,17,360,100,"ungram","sg"
"40862","KERNELS","b","12","19","everyone",8,17,382,100,"ungram","sg"
"40863","KERNELS","b","12","19","who",9,17,398,100,"ungram","sg"
"40864","KERNELS","b","12","19","heard",10,17,363,100,"ungram","sg"
"40865","KERNELS","b","12","19","the",11,17,477,100,"ungram","sg"
"40866","KERNELS","b","12","19","theory,",12,17,512,100,"ungram","sg"
"40867","KERNELS","b","12","19","but",13,17,366,100,"ungram","sg"
"40868","KERNELS","b","12","19","the",14,17,353,100,"ungram","sg"
"40869","KERNELS","b","12","19","younger",15,17,361,100,"ungram","sg"
"40870","KERNELS","b","12","19","students",16,17,423,100,"ungram","sg"
"40871","KERNELS","b","12","19","had",17,17,358,100,"ungram","sg"
"40872","KERNELS","b","12","19","a",18,17,445,100,"ungram","sg"
"40873","KERNELS","b","12","19","misguided",19,17,477,100,"ungram","sg"
"40874","KERNELS","b","12","19","faith",20,17,428,100,"ungram","sg"
"40875","KERNELS","b","12","19","in",21,17,388,100,"ungram","sg"
"40876","KERNELS","b","12","19","their",22,17,349,100,"ungram","sg"
"40877","KERNELS","b","12","19","professor.",23,17,455,100,"ungram","sg"
"41060","KERNELS","c","9","19","The",1,27,326,100,"ungram","pl"
"41061","KERNELS","c","9","19","erroneous",2,27,306,100,"ungram","pl"
"41062","KERNELS","c","9","19","citations",3,27,400,100,"ungram","pl"
"41063","KERNELS","c","9","19","unfortunately",4,27,427,100,"ungram","pl"
"41064","KERNELS","c","9","19","was",5,27,404,100,"ungram","pl"
"41065","KERNELS","c","9","19","responsible",6,27,406,100,"ungram","pl"
"41066","KERNELS","c","9","19","for",7,27,358,100,"ungram","pl"
"41067","KERNELS","c","9","19","many",8,27,369,100,"ungram","pl"
"41068","KERNELS","c","9","19","wasted",9,27,469,100,"ungram","pl"
"41069","KERNELS","c","9","19","hours",10,27,363,100,"ungram","pl"
"41070","KERNELS","c","9","19","in",11,27,369,100,"ungram","pl"
"41071","KERNELS","c","9","19","the",12,27,312,100,"ungram","pl"
"41072","KERNELS","c","9","19","library,",13,27,334,100,"ungram","pl"
"41073","KERNELS","c","9","19","but",14,27,355,100,"ungram","pl"
"41074","KERNELS","c","9","19","the",15,27,364,100,"ungram","pl"
"41075","KERNELS","c","9","19","research",16,27,396,100,"ungram","pl"
"41076","KERNELS","c","9","19","assistant",17,27,415,100,"ungram","pl"
"41077","KERNELS","c","9","19","eventually",18,27,419,100,"ungram","pl"
"41078","KERNELS","c","9","19","realized",19,27,460,100,"ungram","pl"
"41079","KERNELS","c","9","19","the",20,27,435,100,"ungram","pl"
"41080","KERNELS","c","9","19","error.",21,27,441,100,"ungram","pl"
"41140","KERNELS","d","10","19","The",1,31,345,100,"gram","pl"
"41141","KERNELS","d","10","19","enormous",2,31,304,100,"gram","pl"
"41142","KERNELS","d","10","19","advertisements",3,31,721,100,"gram","pl"
"41143","KERNELS","d","10","19","typically",4,31,343,100,"gram","pl"
"41144","KERNELS","d","10","19","were",5,31,363,100,"gram","pl"
"41145","KERNELS","d","10","19","visible",6,31,441,100,"gram","pl"
"41146","KERNELS","d","10","19","from",7,31,406,100,"gram","pl"
"41147","KERNELS","d","10","19","almost",8,31,366,100,"gram","pl"
"41148","KERNELS","d","10","19","a",9,31,244,100,"gram","pl"
"41149","KERNELS","d","10","19","mile",10,31,304,100,"gram","pl"
"41150","KERNELS","d","10","19","away,",11,31,334,100,"gram","pl"
"41151","KERNELS","d","10","19","but",12,31,331,100,"gram","pl"
"41152","KERNELS","d","10","19","when",13,31,331,100,"gram","pl"
"41153","KERNELS","d","10","19","it",14,31,469,100,"gram","pl"
"41154","KERNELS","d","10","19","was",15,31,356,100,"gram","pl"
"41155","KERNELS","d","10","19","raining",16,31,291,100,"gram","pl"
"41156","KERNELS","d","10","19","they",17,31,359,100,"gram","pl"
"41157","KERNELS","d","10","19","were",18,31,353,100,"gram","pl"
"41158","KERNELS","d","10","19","harder",19,31,356,100,"gram","pl"
"41159","KERNELS","d","10","19","to",20,31,393,100,"gram","pl"
"41160","KERNELS","d","10","19","see.",21,31,347,100,"gram","pl"
"41201","KERNELS","a","19","19","The",1,34,318,100,"gram","sg"
"41202","KERNELS","a","19","19","sudden",2,34,328,100,"gram","sg"
"41203","KERNELS","a","19","19","warning",3,34,347,100,"gram","sg"
"41204","KERNELS","a","19","19","unsurprisingly",4,34,355,100,"gram","sg"
"41205","KERNELS","a","19","19","was",5,34,363,100,"gram","sg"
"41206","KERNELS","a","19","19","a",6,34,380,100,"gram","sg"
"41207","KERNELS","a","19","19","major",7,34,529,100,"gram","sg"
"41208","KERNELS","a","19","19","shock",8,34,336,100,"gram","sg"
"41209","KERNELS","a","19","19","to",9,34,404,100,"gram","sg"
"41210","KERNELS","a","19","19","the",10,34,429,100,"gram","sg"
"41211","KERNELS","a","19","19","residents,",11,34,330,100,"gram","sg"
"41212","KERNELS","a","19","19","because",12,34,614,100,"gram","sg"
"41213","KERNELS","a","19","19","they",13,34,349,100,"gram","sg"
"41214","KERNELS","a","19","19","were",14,34,337,100,"gram","sg"
"41215","KERNELS","a","19","19","always",15,34,347,100,"gram","sg"
"41216","KERNELS","a","19","19","told",16,34,355,100,"gram","sg"
"41217","KERNELS","a","19","19","their",17,34,353,100,"gram","sg"
"41218","KERNELS","a","19","19","city",18,34,394,100,"gram","sg"
"41219","KERNELS","a","19","19","was",19,34,336,100,"gram","sg"
"41220","KERNELS","a","19","19","one",20,34,377,100,"gram","sg"
"41221","KERNELS","a","19","19","of",21,34,358,100,"gram","sg"
"41222","KERNELS","a","19","19","the",22,34,358,100,"gram","sg"
"41223","KERNELS","a","19","19","world's",23,34,385,100,"gram","sg"
"41224","KERNELS","a","19","19","safest.",24,34,511,100,"gram","sg"
"41242","KERNELS","c","21","19","The",1,36,326,100,"ungram","pl"
"41243","KERNELS","c","21","19","unexpected",2,36,331,100,"ungram","pl"
"41244","KERNELS","c","21","19","gifts",3,36,382,100,"ungram","pl"
"41245","KERNELS","c","21","19","apparently",4,36,360,100,"ungram","pl"
"41246","KERNELS","c","21","19","was",5,36,399,100,"ungram","pl"
"41247","KERNELS","c","21","19","from",6,36,380,100,"ungram","pl"
"41248","KERNELS","c","21","19","a",7,36,345,100,"ungram","pl"
"41249","KERNELS","c","21","19","charitable",8,36,304,100,"ungram","pl"
"41250","KERNELS","c","21","19","organization,",9,36,312,100,"ungram","pl"
"41251","KERNELS","c","21","19","and",10,36,429,100,"ungram","pl"
"41252","KERNELS","c","21","19","the",11,36,353,100,"ungram","pl"
"41253","KERNELS","c","21","19","recipient",12,36,331,100,"ungram","pl"
"41254","KERNELS","c","21","19","didn't",13,36,342,100,"ungram","pl"
"41255","KERNELS","c","21","19","realize",14,36,366,100,"ungram","pl"
"41256","KERNELS","c","21","19","that",15,36,640,100,"ungram","pl"
"41257","KERNELS","c","21","19","illegal",16,36,423,100,"ungram","pl"
"41258","KERNELS","c","21","19","drugs",17,36,366,100,"ungram","pl"
"41259","KERNELS","c","21","19","were",18,36,394,100,"ungram","pl"
