"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"23619","BOCK","b","5","6","the",4,52,318,100,"gramm","mismatch"
"23620","BOCK","b","5","6","stores",5,52,267,100,"gramm","mismatch"
"23621","BOCK","b","5","6","ultimately",6,52,761,100,"gramm","mismatch"
"23622","BOCK","b","5","6","was",7,52,451,100,"gramm","mismatch"
"23623","BOCK","b","5","6","solved",8,52,334,100,"gramm","mismatch"
"23624","BOCK","b","5","6","by",9,52,340,100,"gramm","mismatch"
"23625","BOCK","b","5","6","firing",10,52,310,100,"gramm","mismatch"
"23626","BOCK","b","5","6","the",11,52,324,100,"gramm","mismatch"
"23627","BOCK","b","5","6","custodian.",12,52,372,100,"gramm","mismatch"
"23895","BOCK","d","19","6","The",1,70,343,100,"ungram","mismatch"
"23896","BOCK","d","19","6","warning",2,70,294,100,"ungram","mismatch"
"23897","BOCK","d","19","6","from",3,70,310,100,"ungram","mismatch"
"23898","BOCK","d","19","6","the",4,70,318,100,"ungram","mismatch"
"23899","BOCK","d","19","6","experts",5,70,334,100,"ungram","mismatch"
"23900","BOCK","d","19","6","unsurprisingly",6,70,615,100,"ungram","mismatch"
"23901","BOCK","d","19","6","were",7,70,368,100,"ungram","mismatch"
"23902","BOCK","d","19","6","a",8,70,1219,100,"ungram","mismatch"
"23903","BOCK","d","19","6","shock",9,70,436,100,"ungram","mismatch"
"23904","BOCK","d","19","6","to",10,70,299,100,"ungram","mismatch"
"23905","BOCK","d","19","6","the",11,70,235,100,"ungram","mismatch"
"23906","BOCK","d","19","6","residents",12,70,272,100,"ungram","mismatch"
"23907","BOCK","d","19","6","of",13,70,277,100,"ungram","mismatch"
"23908","BOCK","d","19","6","the",14,70,278,100,"ungram","mismatch"
"23909","BOCK","d","19","6","city.",15,70,374,100,"ungram","mismatch"
"23996","BOCK","b","1","6","The",1,76,283,100,"gramm","mismatch"
"23997","BOCK","b","1","6","slogan",2,76,240,100,"gramm","mismatch"
"23998","BOCK","b","1","6","on",3,76,229,100,"gramm","mismatch"
"23999","BOCK","b","1","6","the",4,76,242,100,"gramm","mismatch"
"24000","BOCK","b","1","6","posters",5,76,226,100,"gramm","mismatch"
"24001","BOCK","b","1","6","unsurprisingly",6,76,244,100,"gramm","mismatch"
"24002","BOCK","b","1","6","was",7,76,335,100,"gramm","mismatch"
"24003","BOCK","b","1","6","designed",8,76,293,100,"gramm","mismatch"
"24004","BOCK","b","1","6","to",9,76,309,100,"gramm","mismatch"
"24005","BOCK","b","1","6","get",10,76,264,100,"gramm","mismatch"
"24006","BOCK","b","1","6","attention.",11,76,464,100,"gramm","mismatch"
"24050","BOCK","d","3","6","The",1,80,288,100,"ungram","mismatch"
"24051","BOCK","d","3","6","mistake",2,80,232,100,"ungram","mismatch"
"24052","BOCK","d","3","6","in",3,80,253,100,"ungram","mismatch"
"24053","BOCK","d","3","6","the",4,80,248,100,"ungram","mismatch"
"24054","BOCK","d","3","6","programs",5,80,226,100,"ungram","mismatch"
"24055","BOCK","d","3","6","certainly",6,80,258,100,"ungram","mismatch"
"24056","BOCK","d","3","6","were",7,80,296,100,"ungram","mismatch"
"24057","BOCK","d","3","6","disastrous",8,80,282,100,"ungram","mismatch"
"24058","BOCK","d","3","6","for",9,80,285,100,"ungram","mismatch"
"24059","BOCK","d","3","6","the",10,80,251,100,"ungram","mismatch"
"24060","BOCK","d","3","6","small",11,80,205,100,"ungram","mismatch"
"24061","BOCK","d","3","6","software",12,80,234,100,"ungram","mismatch"
"24062","BOCK","d","3","6","company.",13,80,255,100,"ungram","mismatch"
"24074","BOCK","a","12","6","The",1,82,272,100,"gramm","match"
"24075","BOCK","a","12","6","flaw",2,82,205,100,"gramm","match"
"24076","BOCK","a","12","6","in",3,82,243,100,"gramm","match"
"24077","BOCK","a","12","6","the",4,82,251,100,"gramm","match"
"24078","BOCK","a","12","6","argument",5,82,255,100,"gramm","match"
"24079","BOCK","a","12","6","usually",6,82,228,100,"gramm","match"
"24080","BOCK","a","12","6","was",7,82,212,100,"gramm","match"
"24081","BOCK","a","12","6","clear",8,82,242,100,"gramm","match"
"24082","BOCK","a","12","6","to",9,82,261,100,"gramm","match"
"24083","BOCK","a","12","6","everyone",10,82,242,100,"gramm","match"
"24084","BOCK","a","12","6","in",11,82,231,100,"gramm","match"
"24085","BOCK","a","12","6","the",12,82,226,100,"gramm","match"
"24086","BOCK","a","12","6","lecture",13,82,221,100,"gramm","match"
"24087","BOCK","a","12","6","hall",14,82,323,100,"gramm","match"
"24088","BOCK","a","12","6","after",15,82,221,100,"gramm","match"
"24089","BOCK","a","12","6","just",16,82,210,100,"gramm","match"
"24090","BOCK","a","12","6","five",17,82,256,100,"gramm","match"
"24091","BOCK","a","12","6","minutes.",18,82,352,100,"gramm","match"
"24236","BOCK","d","15","6","The",1,92,211,100,"ungram","mismatch"
"24237","BOCK","d","15","6","check",2,92,240,100,"ungram","mismatch"
"24238","BOCK","d","15","6","from",3,92,235,100,"ungram","mismatch"
"24239","BOCK","d","15","6","the",4,92,224,100,"ungram","mismatch"
"24240","BOCK","d","15","6","stockbrokers",5,92,221,100,"ungram","mismatch"
"24241","BOCK","d","15","6","happily",6,92,231,100,"ungram","mismatch"
"24242","BOCK","d","15","6","were",7,92,223,100,"ungram","mismatch"
"24243","BOCK","d","15","6","a",8,92,245,100,"ungram","mismatch"
"24244","BOCK","d","15","6","dividend",9,92,251,100,"ungram","mismatch"
"24245","BOCK","d","15","6","on",10,92,239,100,"ungram","mismatch"
"24246","BOCK","d","15","6","a",11,92,256,100,"ungram","mismatch"
"24247","BOCK","d","15","6","long-term",12,92,256,100,"ungram","mismatch"
"24248","BOCK","d","15","6","bond.",13,92,331,100,"ungram","mismatch"
"24880","BOCK","c","18","6","The",1,131,269,100,"ungram","match"
"24881","BOCK","c","18","6","entrance",2,131,202,100,"ungram","match"
"24882","BOCK","c","18","6","to",3,131,237,100,"ungram","match"
"24883","BOCK","c","18","6","the",4,131,186,100,"ungram","match"
"24884","BOCK","c","18","6","exhibit",5,131,221,100,"ungram","match"
"24885","BOCK","c","18","6","evidently",6,131,215,100,"ungram","match"
