"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","rchead","gramm"
"72265","BAKEROBJ","c","26","20","talks.",15,57,1123,100,"sg","gramm"
"72333","BAKEROBJ","d","23","20","The",1,62,379,100,"sg","ungram"
"72334","BAKEROBJ","d","23","20","actor",2,62,300,100,"sg","ungram"
"72335","BAKEROBJ","d","23","20","who",3,62,298,100,"sg","ungram"
"72336","BAKEROBJ","d","23","20","the",4,62,303,100,"sg","ungram"
"72337","BAKEROBJ","d","23","20","producer",5,62,311,100,"sg","ungram"
"72338","BAKEROBJ","d","23","20","consider",6,62,305,100,"sg","ungram"
"72339","BAKEROBJ","d","23","20","the",7,62,513,100,"sg","ungram"
"72340","BAKEROBJ","d","23","20","safest",8,62,366,100,"sg","ungram"
"72341","BAKEROBJ","d","23","20","bet",9,62,355,100,"sg","ungram"
"72342","BAKEROBJ","d","23","20","is",10,62,349,100,"sg","ungram"
"72343","BAKEROBJ","d","23","20","the",11,62,336,100,"sg","ungram"
"72344","BAKEROBJ","d","23","20","one",12,62,298,100,"sg","ungram"
"72345","BAKEROBJ","d","23","20","who",13,62,304,100,"sg","ungram"
"72346","BAKEROBJ","d","23","20","has",14,62,312,100,"sg","ungram"
"72347","BAKEROBJ","d","23","20","been",15,62,284,100,"sg","ungram"
"72348","BAKEROBJ","d","23","20","around",16,62,290,100,"sg","ungram"
"72349","BAKEROBJ","d","23","20","for",17,62,325,100,"sg","ungram"
"72350","BAKEROBJ","d","23","20","a",18,62,344,100,"sg","ungram"
"72351","BAKEROBJ","d","23","20","while.",19,62,436,100,"sg","ungram"
"72370","BAKEROBJ","h","33","20","The",1,64,336,100,"pl","ungram"
"72371","BAKEROBJ","h","33","20","cheerleaders",2,64,257,100,"pl","ungram"
"72372","BAKEROBJ","h","33","20","who",3,64,319,100,"pl","ungram"
"72373","BAKEROBJ","h","33","20","the",4,64,727,100,"pl","ungram"
"72374","BAKEROBJ","h","33","20","choreographer",5,64,387,100,"pl","ungram"
"72375","BAKEROBJ","h","33","20","work",6,64,373,100,"pl","ungram"
"72376","BAKEROBJ","h","33","20","with",7,64,382,100,"pl","ungram"
"72377","BAKEROBJ","h","33","20","usually",8,64,333,100,"pl","ungram"
"72378","BAKEROBJ","h","33","20","trains",9,64,322,100,"pl","ungram"
"72379","BAKEROBJ","h","33","20","all",10,64,344,100,"pl","ungram"
"72380","BAKEROBJ","h","33","20","year",11,64,319,100,"pl","ungram"
"72381","BAKEROBJ","h","33","20","for",12,64,370,100,"pl","ungram"
"72382","BAKEROBJ","h","33","20","the",13,64,296,100,"pl","ungram"
"72383","BAKEROBJ","h","33","20","national",14,64,341,100,"pl","ungram"
"72384","BAKEROBJ","h","33","20","competition.",15,64,316,100,"pl","ungram"
"72468","BAKEROBJ","h","25","20","The",1,70,336,100,"pl","ungram"
"72469","BAKEROBJ","h","25","20","orphans",2,70,312,100,"pl","ungram"
"72470","BAKEROBJ","h","25","20","who",3,70,279,100,"pl","ungram"
"72471","BAKEROBJ","h","25","20","the",4,70,306,100,"pl","ungram"
"72472","BAKEROBJ","h","25","20","nun",5,70,293,100,"pl","ungram"
"72473","BAKEROBJ","h","25","20","tutor",6,70,268,100,"pl","ungram"
"72474","BAKEROBJ","h","25","20","in",7,70,339,100,"pl","ungram"
"72475","BAKEROBJ","h","25","20","algebra",8,70,357,100,"pl","ungram"
"72476","BAKEROBJ","h","25","20","lost",9,70,409,100,"pl","ungram"
"72477","BAKEROBJ","h","25","20","their",10,70,328,100,"pl","ungram"
"72478","BAKEROBJ","h","25","20","parents",11,70,295,100,"pl","ungram"
"72479","BAKEROBJ","h","25","20","in",12,70,298,100,"pl","ungram"
"72480","BAKEROBJ","h","25","20","the",13,70,275,100,"pl","ungram"
"72481","BAKEROBJ","h","25","20","ongoing",14,70,306,100,"pl","ungram"
"72482","BAKEROBJ","h","25","20","civil",15,70,306,100,"pl","ungram"
"72483","BAKEROBJ","h","25","20","war.",16,70,309,100,"pl","ungram"
"72498","BAKEROBJ","h","45","20","The",1,72,366,100,"pl","ungram"
"72499","BAKEROBJ","h","45","20","musicians",2,72,275,100,"pl","ungram"
"72500","BAKEROBJ","h","45","20","who",3,72,313,100,"pl","ungram"
"72501","BAKEROBJ","h","45","20","the",4,72,363,100,"pl","ungram"
"72502","BAKEROBJ","h","45","20","reviewer",5,72,406,100,"pl","ungram"
"72503","BAKEROBJ","h","45","20","praise",6,72,459,100,"pl","ungram"
"72504","BAKEROBJ","h","45","20","so",7,72,357,100,"pl","ungram"
"72505","BAKEROBJ","h","45","20","highly",8,72,289,100,"pl","ungram"
"72506","BAKEROBJ","h","45","20","will",9,72,354,100,"pl","ungram"
"72507","BAKEROBJ","h","45","20","probably",10,72,328,100,"pl","ungram"
"72508","BAKEROBJ","h","45","20","win",11,72,507,100,"pl","ungram"
"72509","BAKEROBJ","h","45","20","a",12,72,355,100,"pl","ungram"
"72510","BAKEROBJ","h","45","20","Grammy.",13,72,433,100,"pl","ungram"
"72582","BAKEROBJ","g","40","20","The",1,77,328,100,"pl","gramm"
"72583","BAKEROBJ","g","40","20","comedians",2,77,305,100,"pl","gramm"
"72584","BAKEROBJ","g","40","20","who",3,77,333,100,"pl","gramm"
"72585","BAKEROBJ","g","40","20","the",4,77,277,100,"pl","gramm"
"72586","BAKEROBJ","g","40","20","prisoner",5,77,292,100,"pl","gramm"
"72587","BAKEROBJ","g","40","20","finds",6,77,333,100,"pl","gramm"
"72588","BAKEROBJ","g","40","20","so",7,77,357,100,"pl","gramm"
"72589","BAKEROBJ","g","40","20","entertaining",8,77,330,100,"pl","gramm"
"72590","BAKEROBJ","g","40","20","can",9,77,316,100,"pl","gramm"
"72591","BAKEROBJ","g","40","20","find",10,77,325,100,"pl","gramm"
"72592","BAKEROBJ","g","40","20","humor",11,77,275,100,"pl","gramm"
"72593","BAKEROBJ","g","40","20","in",12,77,311,100,"pl","gramm"
"72594","BAKEROBJ","g","40","20","the",13,77,300,100,"pl","gramm"
"72595","BAKEROBJ","g","40","20","worst",14,77,289,100,"pl","gramm"
"72596","BAKEROBJ","g","40","20","situations.",15,77,575,100,"pl","gramm"
"72694","BAKEROBJ","c","10","20","The",1,83,328,100,"sg","gramm"
"72695","BAKEROBJ","c","10","20","sculptor",2,83,268,100,"sg","gramm"
"72696","BAKEROBJ","c","10","20","who",3,83,392,100,"sg","gramm"
"72697","BAKEROBJ","c","10","20","the",4,83,333,100,"sg","gramm"
"72698","BAKEROBJ","c","10","20","donor",5,83,338,100,"sg","gramm"
"72699","BAKEROBJ","c","10","20","supports",6,83,308,100,"sg","gramm"
"72700","BAKEROBJ","c","10","20","so",7,83,368,100,"sg","gramm"
"72701","BAKEROBJ","c","10","20","generously",8,83,409,100,"sg","gramm"
"72702","BAKEROBJ","c","10","20","has",9,83,354,100,"sg","gramm"
"72703","BAKEROBJ","c","10","20","held",10,83,349,100,"sg","gramm"
"72704","BAKEROBJ","c","10","20","several",11,83,632,100,"sg","gramm"
"72705","BAKEROBJ","c","10","20","acclaimed",12,83,345,100,"sg","gramm"
"72706","BAKEROBJ","c","10","20","exhibitions.",13,83,567,100,"sg","gramm"
"72787","BAKEROBJ","g","32","20","The",1,88,301,100,"pl","gramm"
"72788","BAKEROBJ","g","32","20","therapists",2,88,311,100,"pl","gramm"
"72789","BAKEROBJ","g","32","20","who",3,88,289,100,"pl","gramm"
"72790","BAKEROBJ","g","32","20","the",4,88,352,100,"pl","gramm"
"72791","BAKEROBJ","g","32","20","survivor",5,88,305,100,"pl","gramm"
"72792","BAKEROBJ","g","32","20","meets",6,88,319,100,"pl","gramm"
"72793","BAKEROBJ","g","32","20","with",7,88,359,100,"pl","gramm"
"72794","BAKEROBJ","g","32","20","weekly",8,88,340,100,"pl","gramm"
"72795","BAKEROBJ","g","32","20","are",9,88,308,100,"pl","gramm"
"72796","BAKEROBJ","g","32","20","trying",10,88,359,100,"pl","gramm"
"72797","BAKEROBJ","g","32","20","to",11,88,341,100,"pl","gramm"
"72798","BAKEROBJ","g","32","20","help",12,88,322,100,"pl","gramm"
"72799","BAKEROBJ","g","32","20","her",13,88,309,100,"pl","gramm"
"72800","BAKEROBJ","g","32","20","recover",14,88,344,100,"pl","gramm"
"72801","BAKEROBJ","g","32","20","from",15,88,281,100,"pl","gramm"
"72802","BAKEROBJ","g","32","20","her",16,88,311,100,"pl","gramm"
"72803","BAKEROBJ","g","32","20","awful",17,88,297,100,"pl","gramm"
"72804","BAKEROBJ","g","32","20","ordeal.",18,88,313,100,"pl","gramm"
"72839","BAKEROBJ","c","42","20","The",1,91,319,100,"sg","gramm"
"72840","BAKEROBJ","c","42","20","student",2,91,286,100,"sg","gramm"
"72841","BAKEROBJ","c","42","20","who",3,91,338,100,"sg","gramm"
"72842","BAKEROBJ","c","42","20","the",4,91,325,100,"sg","gramm"
"72843","BAKEROBJ","c","42","20","bully",5,91,327,100,"sg","gramm"
"72844","BAKEROBJ","c","42","20","teases",6,91,311,100,"sg","gramm"
"72845","BAKEROBJ","c","42","20","during",7,91,381,100,"sg","gramm"
"72846","BAKEROBJ","c","42","20","lunch",8,91,373,100,"sg","gramm"
"72847","BAKEROBJ","c","42","20","is",9,91,799,100,"sg","gramm"
"72848","BAKEROBJ","c","42","20","too",10,91,393,100,"sg","gramm"
"72849","BAKEROBJ","c","42","20","afraid",11,91,343,100,"sg","gramm"
"72850","BAKEROBJ","c","42","20","to",12,91,376,100,"sg","gramm"
"72851","BAKEROBJ","c","42","20","tell",13,91,319,100,"sg","gramm"
"72852","BAKEROBJ","c","42","20","the",14,91,330,100,"sg","gramm"
"72853","BAKEROBJ","c","42","20","teachers.",15,91,468,100,"sg","gramm"
"72893","BAKEROBJ","h","1","20","The",1,94,366,100,"pl","ungram"
"72894","BAKEROBJ","h","1","20","runners",2,94,349,100,"pl","ungram"
"72895","BAKEROBJ","h","1","20","who",3,94,348,100,"pl","ungram"
"72896","BAKEROBJ","h","1","20","the",4,94,343,100,"pl","ungram"
"72897","BAKEROBJ","h","1","20","driver",5,94,332,100,"pl","ungram"
"72898","BAKEROBJ","h","1","20","see",6,94,352,100,"pl","ungram"
"72899","BAKEROBJ","h","1","20","during",7,94,438,100,"pl","ungram"
"72900","BAKEROBJ","h","1","20","the",8,94,354,100,"pl","ungram"
"72901","BAKEROBJ","h","1","20","commute",9,94,373,100,"pl","ungram"
"72902","BAKEROBJ","h","1","20","every",10,94,422,100,"pl","ungram"
"72903","BAKEROBJ","h","1","20","morning",11,94,365,100,"pl","ungram"
"72904","BAKEROBJ","h","1","20","always",12,94,359,100,"pl","ungram"
"72905","BAKEROBJ","h","1","20","wave",13,94,392,100,"pl","ungram"
"72906","BAKEROBJ","h","1","20","to",14,94,349,100,"pl","ungram"
"72907","BAKEROBJ","h","1","20","say",15,94,368,100,"pl","ungram"
"72908","BAKEROBJ","h","1","20","hi.",16,94,401,100,"pl","ungram"
"72923","BAKEROBJ","g","48","20","The",1,96,333,100,"pl","gramm"
"72924","BAKEROBJ","g","48","20","programmers",2,96,556,100,"pl","gramm"
"72925","BAKEROBJ","g","48","20","who",3,96,485,100,"pl","gramm"
"72926","BAKEROBJ","g","48","20","the",4,96,498,100,"pl","gramm"
"72927","BAKEROBJ","g","48","20","manager",5,96,718,100,"pl","gramm"
"72928","BAKEROBJ","g","48","20","oversees",6,96,424,100,"pl","gramm"
"72929","BAKEROBJ","g","48","20","at",7,96,462,100,"pl","gramm"
"72930","BAKEROBJ","g","48","20","the",8,96,508,100,"pl","gramm"
"72931","BAKEROBJ","g","48","20","software",9,96,308,100,"pl","gramm"
"72932","BAKEROBJ","g","48","20","firm",10,96,368,100,"pl","gramm"
"72933","BAKEROBJ","g","48","20","are",11,96,346,100,"pl","gramm"
"72934","BAKEROBJ","g","48","20","eccentric",12,96,311,100,"pl","gramm"
"72935","BAKEROBJ","g","48","20","and",13,96,581,100,"pl","gramm"
"72936","BAKEROBJ","g","48","20","difficult",14,96,300,100,"pl","gramm"
"72937","BAKEROBJ","g","48","20","to",15,96,303,100,"pl","gramm"
"72938","BAKEROBJ","g","48","20","control.",16,96,406,100,"pl","gramm"
"73024","BAKEROBJ","c","18","20","The",1,102,423,100,"sg","gramm"
"73025","BAKEROBJ","c","18","20","skateboarder",2,102,494,100,"sg","gramm"
"73026","BAKEROBJ","c","18","20","who",3,102,395,100,"sg","gramm"
"73027","BAKEROBJ","c","18","20","the",4,102,501,100,"sg","gramm"
"73028","BAKEROBJ","c","18","20","kid",5,102,317,100,"sg","gramm"
"73029","BAKEROBJ","c","18","20","admires",6,102,401,100,"sg","gramm"
"73030","BAKEROBJ","c","18","20","passionately",7,102,433,100,"sg","gramm"
"73031","BAKEROBJ","c","18","20","always",8,102,370,100,"sg","gramm"
"73032","BAKEROBJ","c","18","20","signs",9,102,365,100,"sg","gramm"
"73033","BAKEROBJ","c","18","20","autographs",10,102,405,100,"sg","gramm"
"73034","BAKEROBJ","c","18","20","for",11,102,355,100,"sg","gramm"
"73035","BAKEROBJ","c","18","20","fans.",12,102,401,100,"sg","gramm"
"73083","BAKEROBJ","g","16","20","The",1,106,355,100,"pl","gramm"
"73084","BAKEROBJ","g","16","20","publicists",2,106,370,100,"pl","gramm"
"73085","BAKEROBJ","g","16","20","who",3,106,368,100,"pl","gramm"
"73086","BAKEROBJ","g","16","20","the",4,106,322,100,"pl","gramm"
"73087","BAKEROBJ","g","16","20","politician",5,106,390,100,"pl","gramm"
"73088","BAKEROBJ","g","16","20","uses",6,106,464,100,"pl","gramm"
"73089","BAKEROBJ","g","16","20","during",7,106,362,100,"pl","gramm"
"73090","BAKEROBJ","g","16","20","a",8,106,398,100,"pl","gramm"
"73091","BAKEROBJ","g","16","20","crisis",9,106,349,100,"pl","gramm"
"73092","BAKEROBJ","g","16","20","are",10,106,392,100,"pl","gramm"
"73093","BAKEROBJ","g","16","20","expected",11,106,294,100,"pl","gramm"
"73094","BAKEROBJ","g","16","20","to",12,106,325,100,"pl","gramm"
"73095","BAKEROBJ","g","16","20","do",13,106,287,100,"pl","gramm"
"73096","BAKEROBJ","g","16","20","damage",14,106,292,100,"pl","gramm"
"73097","BAKEROBJ","g","16","20","control.",15,106,495,100,"pl","gramm"
"73113","BAKEROBJ","c","30","20","The",1,108,374,100,"sg","gramm"
"73114","BAKEROBJ","c","30","20","journalist",2,108,387,100,"sg","gramm"
"73115","BAKEROBJ","c","30","20","who",3,108,339,100,"sg","gramm"
"73116","BAKEROBJ","c","30","20","the",4,108,336,100,"sg","gramm"
"73117","BAKEROBJ","c","30","20","editor",5,108,366,100,"sg","gramm"
"73118","BAKEROBJ","c","30","20","appreciates",6,108,398,100,"sg","gramm"
"73119","BAKEROBJ","c","30","20","the",7,108,362,100,"sg","gramm"
"73120","BAKEROBJ","c","30","20","most",8,108,371,100,"sg","gramm"
"73121","BAKEROBJ","c","30","20","always",9,108,373,100,"sg","gramm"
"73122","BAKEROBJ","c","30","20","turns",10,108,341,100,"sg","gramm"
"73123","BAKEROBJ","c","30","20","her",11,108,355,100,"sg","gramm"
"73124","BAKEROBJ","c","30","20","stories",12,108,330,100,"sg","gramm"
"73125","BAKEROBJ","c","30","20","in",13,108,325,100,"sg","gramm"
"73126","BAKEROBJ","c","30","20","promptly.",14,108,344,100,"sg","gramm"
"73173","BAKEROBJ","c","22","20","The",1,112,361,100,"sg","gramm"
"73174","BAKEROBJ","c","22","20","heiress",2,112,530,100,"sg","gramm"
"73175","BAKEROBJ","c","22","20","who",3,112,434,100,"sg","gramm"
"73176","BAKEROBJ","c","22","20","the",4,112,339,100,"sg","gramm"
"73177","BAKEROBJ","c","22","20","bachelor",5,112,398,100,"sg","gramm"
"73178","BAKEROBJ","c","22","20","pursues",6,112,498,100,"sg","gramm"
"73179","BAKEROBJ","c","22","20","so",7,112,487,100,"sg","gramm"
"73180","BAKEROBJ","c","22","20","relentlessly",8,112,477,100,"sg","gramm"
"73181","BAKEROBJ","c","22","20","is",9,112,441,100,"sg","gramm"
"73182","BAKEROBJ","c","22","20","clever",10,112,361,100,"sg","gramm"
"73183","BAKEROBJ","c","22","20","and",11,112,366,100,"sg","gramm"
"73184","BAKEROBJ","c","22","20","won't",12,112,409,100,"sg","gramm"
"73185","BAKEROBJ","c","22","20","be",13,112,349,100,"sg","gramm"
"73186","BAKEROBJ","c","22","20","easily",14,112,377,100,"sg","gramm"
"73187","BAKEROBJ","c","22","20","fooled.",15,112,417,100,"sg","gramm"
"73227","BAKEROBJ","g","28","20","The",1,115,411,0,"pl","gramm"
"73228","BAKEROBJ","g","28","20","supervisors",2,115,744,0,"pl","gramm"
"73229","BAKEROBJ","g","28","20","who",3,115,540,0,"pl","gramm"
"73230","BAKEROBJ","g","28","20","the",4,115,519,0,"pl","gramm"
"73231","BAKEROBJ","g","28","20","counselor",5,115,651,0,"pl","gramm"
"73232","BAKEROBJ","g","28","20","reports",6,115,522,0,"pl","gramm"
"73233","BAKEROBJ","g","28","20","to",7,115,454,0,"pl","gramm"
"73234","BAKEROBJ","g","28","20","directly",8,115,532,0,"pl","gramm"
"73235","BAKEROBJ","g","28","20","are",9,115,538,0,"pl","gramm"
"73236","BAKEROBJ","g","28","20","supposed",10,115,527,0,"pl","gramm"
"73237","BAKEROBJ","g","28","20","to",11,115,346,0,"pl","gramm"
"73238","BAKEROBJ","g","28","20","provide",12,115,459,0,"pl","gramm"
"73239","BAKEROBJ","g","28","20","advice",13,115,629,0,"pl","gramm"
"73240","BAKEROBJ","g","28","20","and",14,115,465,0,"pl","gramm"
"73241","BAKEROBJ","g","28","20","support.",15,115,763,0,"pl","gramm"
"73261","BAKEROBJ","d","15","20","The",1,117,355,100,"sg","ungram"
"73262","BAKEROBJ","d","15","20","quarterback",2,117,376,100,"sg","ungram"
"73263","BAKEROBJ","d","15","20","who",3,117,360,100,"sg","ungram"
"73264","BAKEROBJ","d","15","20","the",4,117,360,100,"sg","ungram"
"73265","BAKEROBJ","d","15","20","recruiter",5,117,336,100,"sg","ungram"
"73266","BAKEROBJ","d","15","20","watch",6,117,327,100,"sg","ungram"
"73267","BAKEROBJ","d","15","20","from",7,117,729,100,"sg","ungram"
"73268","BAKEROBJ","d","15","20","the",8,117,301,100,"sg","ungram"
"73269","BAKEROBJ","d","15","20","bleachers",9,117,392,100,"sg","ungram"
"73270","BAKEROBJ","d","15","20","every",10,117,330,100,"sg","ungram"
"73271","BAKEROBJ","d","15","20","weekend",11,117,348,100,"sg","ungram"
"73272","BAKEROBJ","d","15","20","might",12,117,341,100,"sg","ungram"
"73273","BAKEROBJ","d","15","20","win",13,117,349,100,"sg","ungram"
"73274","BAKEROBJ","d","15","20","a",14,117,358,100,"sg","ungram"
"73275","BAKEROBJ","d","15","20","lucrative",15,117,349,100,"sg","ungram"
"73276","BAKEROBJ","d","15","20","contract.",16,117,487,100,"sg","ungram"
"73458","BAKEROBJ","d","31","20","The",1,129,444,100,"sg","ungram"
"73459","BAKEROBJ","d","31","20","customer",2,129,397,100,"sg","ungram"
"73460","BAKEROBJ","d","31","20","who",3,129,341,100,"sg","ungram"
"73461","BAKEROBJ","d","31","20","the",4,129,327,100,"sg","ungram"
"73462","BAKEROBJ","d","31","20","waitress",5,129,327,100,"sg","ungram"
"73463","BAKEROBJ","d","31","20","hate",6,129,300,100,"sg","ungram"
"73464","BAKEROBJ","d","31","20","the",7,129,1066,100,"sg","ungram"
"73465","BAKEROBJ","d","31","20","most",8,129,338,100,"sg","ungram"
"73466","BAKEROBJ","d","31","20","is",9,129,336,100,"sg","ungram"
"73467","BAKEROBJ","d","31","20","the",10,129,293,100,"sg","ungram"
"73468","BAKEROBJ","d","31","20","one",11,129,276,100,"sg","ungram"
"73469","BAKEROBJ","d","31","20","who",12,129,287,100,"sg","ungram"
"73470","BAKEROBJ","d","31","20","complains",13,129,328,100,"sg","ungram"
"73471","BAKEROBJ","d","31","20","about",14,129,278,100,"sg","ungram"
"73472","BAKEROBJ","d","31","20","everything",15,129,292,100,"sg","ungram"
"73473","BAKEROBJ","d","31","20","and",16,129,314,100,"sg","ungram"
"73474","BAKEROBJ","d","31","20","leaves",17,129,324,100,"sg","ungram"
"73475","BAKEROBJ","d","31","20","a",18,129,344,100,"sg","ungram"
"73476","BAKEROBJ","d","31","20","lousy",19,129,317,100,"sg","ungram"
"73477","BAKEROBJ","d","31","20","tip.",20,129,398,100,"sg","ungram"
"73569","BAKEROBJ","c","34","20","The",1,135,352,100,"sg","gramm"
"73570","BAKEROBJ","c","34","20","cowboy",2,135,392,100,"sg","gramm"
"73571","BAKEROBJ","c","34","20","who",3,135,349,100,"sg","gramm"
"73572","BAKEROBJ","c","34","20","the",4,135,344,100,"sg","gramm"
"73573","BAKEROBJ","c","34","20","rancher",5,135,346,100,"sg","gramm"
"73574","BAKEROBJ","c","34","20","knows",6,135,368,100,"sg","gramm"
"73575","BAKEROBJ","c","34","20","the",7,135,365,100,"sg","gramm"
"73576","BAKEROBJ","c","34","20","best",8,135,333,100,"sg","gramm"
"73577","BAKEROBJ","c","34","20","has",9,135,325,100,"sg","gramm"
"73578","BAKEROBJ","c","34","20","thirty",10,135,319,100,"sg","gramm"
"73579","BAKEROBJ","c","34","20","years",11,135,306,100,"sg","gramm"
"73580","BAKEROBJ","c","34","20","of",12,135,331,100,"sg","gramm"
"73581","BAKEROBJ","c","34","20","experience",13,135,335,100,"sg","gramm"
"73582","BAKEROBJ","c","34","20","on",14,135,365,100,"sg","gramm"
"73583","BAKEROBJ","c","34","20","the",15,135,339,100,"sg","gramm"
"73584","BAKEROBJ","c","34","20","range.",16,135,494,100,"sg","gramm"
"73771","BAKEROBJ","h","13","20","The",1,146,304,100,"pl","ungram"
"73772","BAKEROBJ","h","13","20","teenagers",2,146,352,100,"pl","ungram"
"73773","BAKEROBJ","h","13","20","who",3,146,313,100,"pl","ungram"
"73774","BAKEROBJ","h","13","20","the",4,146,300,100,"pl","ungram"
"73775","BAKEROBJ","h","13","20","farmer",5,146,303,100,"pl","ungram"
"73776","BAKEROBJ","h","13","20","hire",6,146,297,100,"pl","ungram"
"73777","BAKEROBJ","h","13","20","to",7,146,368,100,"pl","ungram"
"73778","BAKEROBJ","h","13","20","pick",8,146,327,100,"pl","ungram"
"73779","BAKEROBJ","h","13","20","fruit",9,146,300,100,"pl","ungram"
"73780","BAKEROBJ","h","13","20","every",10,146,934,100,"pl","ungram"
"73781","BAKEROBJ","h","13","20","summer",11,146,384,100,"pl","ungram"
"73782","BAKEROBJ","h","13","20","usually",12,146,367,100,"pl","ungram"
"73783","BAKEROBJ","h","13","20","work",13,146,333,100,"pl","ungram"
"73784","BAKEROBJ","h","13","20","pretty",14,146,306,100,"pl","ungram"
"73785","BAKEROBJ","h","13","20","hard.",15,146,327,100,"pl","ungram"
"73810","BAKEROBJ","c","6","20","The",1,148,360,100,"sg","gramm"
"73811","BAKEROBJ","c","6","20","pilot",2,148,311,100,"sg","gramm"
"73812","BAKEROBJ","c","6","20","who",3,148,341,100,"sg","gramm"
"73813","BAKEROBJ","c","6","20","the",4,148,343,100,"sg","gramm"
"73814","BAKEROBJ","c","6","20","smuggler",5,148,367,100,"sg","gramm"
"73815","BAKEROBJ","c","6","20","employs",6,148,336,100,"sg","gramm"
"73816","BAKEROBJ","c","6","20","in",7,148,308,100,"sg","gramm"
"73817","BAKEROBJ","c","6","20","Brazil",8,148,347,100,"sg","gramm"
