"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"5617","BockNoAdverbs","c","6","2","The",1,46,242,100,"ungram","match"
"5618","BockNoAdverbs","c","6","2","name",2,46,210,100,"ungram","match"
"5619","BockNoAdverbs","c","6","2","on",3,46,212,100,"ungram","match"
"5620","BockNoAdverbs","c","6","2","the",4,46,154,100,"ungram","match"
"5621","BockNoAdverbs","c","6","2","billboard",5,46,185,100,"ungram","match"
"5622","BockNoAdverbs","c","6","2","were",6,46,181,100,"ungram","match"
"5623","BockNoAdverbs","c","6","2","of",7,46,185,100,"ungram","match"
"5624","BockNoAdverbs","c","6","2","a",8,46,187,100,"ungram","match"
"5625","BockNoAdverbs","c","6","2","prominent",9,46,231,100,"ungram","match"
"5626","BockNoAdverbs","c","6","2","local",10,46,230,100,"ungram","match"
"5627","BockNoAdverbs","c","6","2","politician.",11,46,201,100,"ungram","match"
"5754","BockNoAdverbs","b","9","2","The",1,54,257,100,"gram","mismatch"
"5755","BockNoAdverbs","b","9","2","citation",2,54,220,100,"gram","mismatch"
"5756","BockNoAdverbs","b","9","2","on",3,54,163,100,"gram","mismatch"
"5757","BockNoAdverbs","b","9","2","the",4,54,233,100,"gram","mismatch"
"5758","BockNoAdverbs","b","9","2","notecards",5,54,187,100,"gram","mismatch"
"5759","BockNoAdverbs","b","9","2","was",6,54,191,100,"gram","mismatch"
"5760","BockNoAdverbs","b","9","2","quite",7,54,180,100,"gram","mismatch"
"5761","BockNoAdverbs","b","9","2","difficult",8,54,200,100,"gram","mismatch"
"5762","BockNoAdverbs","b","9","2","to",9,54,183,100,"gram","mismatch"
"5763","BockNoAdverbs","b","9","2","track",10,54,156,100,"gram","mismatch"
"5764","BockNoAdverbs","b","9","2","down",11,54,282,100,"gram","mismatch"
"5765","BockNoAdverbs","b","9","2","using",12,54,317,100,"gram","mismatch"
"5766","BockNoAdverbs","b","9","2","the",13,54,202,100,"gram","mismatch"
"5767","BockNoAdverbs","b","9","2","library's",14,54,207,100,"gram","mismatch"
"5768","BockNoAdverbs","b","9","2","limited",15,54,272,100,"gram","mismatch"
"5769","BockNoAdverbs","b","9","2","resources.",16,54,305,100,"gram","mismatch"
"5823","BockNoAdverbs","c","14","2","The",1,58,217,100,"ungram","match"
"5824","BockNoAdverbs","c","14","2","memo",2,58,244,100,"ungram","match"
"5825","BockNoAdverbs","c","14","2","from",3,58,219,100,"ungram","match"
"5826","BockNoAdverbs","c","14","2","the",4,58,215,100,"ungram","match"
"5827","BockNoAdverbs","c","14","2","contractor",5,58,206,100,"ungram","match"
"5828","BockNoAdverbs","c","14","2","were",6,58,206,100,"ungram","match"
"5829","BockNoAdverbs","c","14","2","about",7,58,223,100,"ungram","match"
"5830","BockNoAdverbs","c","14","2","the",8,58,211,100,"ungram","match"
"5831","BockNoAdverbs","c","14","2","delinquent",9,58,228,100,"ungram","match"
"5832","BockNoAdverbs","c","14","2","tax",10,58,239,100,"ungram","match"
"5833","BockNoAdverbs","c","14","2","return.",11,58,221,100,"ungram","match"
"6008","BockNoAdverbs","d","15","2","The",1,71,187,100,"ungram","mismatch"
"6009","BockNoAdverbs","d","15","2","check",2,71,186,100,"ungram","mismatch"
"6010","BockNoAdverbs","d","15","2","from",3,71,238,100,"ungram","mismatch"
"6011","BockNoAdverbs","d","15","2","the",4,71,167,100,"ungram","mismatch"
"6012","BockNoAdverbs","d","15","2","stockbrokers",5,71,176,100,"ungram","mismatch"
"6013","BockNoAdverbs","d","15","2","were",6,71,208,100,"ungram","mismatch"
"6014","BockNoAdverbs","d","15","2","a",7,71,335,100,"ungram","mismatch"
"6015","BockNoAdverbs","d","15","2","dividend",8,71,182,100,"ungram","mismatch"
"6016","BockNoAdverbs","d","15","2","on",9,71,195,100,"ungram","mismatch"
"6017","BockNoAdverbs","d","15","2","a",10,71,198,100,"ungram","mismatch"
"6018","BockNoAdverbs","d","15","2","long-term",11,71,172,100,"ungram","mismatch"
"6019","BockNoAdverbs","d","15","2","bond.",12,71,192,100,"ungram","mismatch"
"6103","BockNoAdverbs","a","16","2","The",1,77,227,100,"gram","match"
"6104","BockNoAdverbs","a","16","2","key",2,77,229,100,"gram","match"
"6105","BockNoAdverbs","a","16","2","to",3,77,205,100,"gram","match"
"6106","BockNoAdverbs","a","16","2","the",4,77,210,100,"gram","match"
"6107","BockNoAdverbs","a","16","2","cell",5,77,202,100,"gram","match"
"6108","BockNoAdverbs","a","16","2","was",6,77,173,100,"gram","match"
"6109","BockNoAdverbs","a","16","2","rusty",7,77,198,100,"gram","match"
"6110","BockNoAdverbs","a","16","2","from",8,77,199,100,"gram","match"
"6111","BockNoAdverbs","a","16","2","many",9,77,215,100,"gram","match"
"6112","BockNoAdverbs","a","16","2","years",10,77,198,100,"gram","match"
"6113","BockNoAdverbs","a","16","2","of",11,77,203,100,"gram","match"
"6114","BockNoAdverbs","a","16","2","disuse.",12,77,199,100,"gram","match"
"6168","BockNoAdverbs","a","4","2","The",1,81,257,100,"gram","match"
"6169","BockNoAdverbs","a","4","2","label",2,81,227,100,"gram","match"
"6170","BockNoAdverbs","a","4","2","on",3,81,199,100,"gram","match"
"6171","BockNoAdverbs","a","4","2","the",4,81,183,100,"gram","match"
"6172","BockNoAdverbs","a","4","2","container",5,81,204,100,"gram","match"
"6173","BockNoAdverbs","a","4","2","was",6,81,227,100,"gram","match"
"6174","BockNoAdverbs","a","4","2","a",7,81,197,100,"gram","match"
"6175","BockNoAdverbs","a","4","2","warning",8,81,173,100,"gram","match"
"6176","BockNoAdverbs","a","4","2","about",9,81,195,100,"gram","match"
"6177","BockNoAdverbs","a","4","2","the",10,81,210,100,"gram","match"
"6178","BockNoAdverbs","a","4","2","hazardous",11,81,201,100,"gram","match"
"6179","BockNoAdverbs","a","4","2","chemicals",12,81,213,100,"gram","match"
"6180","BockNoAdverbs","a","4","2","inside.",13,81,265,100,"gram","match"
"6375","BockNoAdverbs","c","2","2","The",1,94,252,100,"ungram","match"
"6376","BockNoAdverbs","c","2","2","picture",2,94,181,100,"ungram","match"
"6377","BockNoAdverbs","c","2","2","on",3,94,225,100,"ungram","match"
"6378","BockNoAdverbs","c","2","2","the",4,94,188,100,"ungram","match"
"6379","BockNoAdverbs","c","2","2","flier",5,94,197,100,"ungram","match"
"6380","BockNoAdverbs","c","2","2","were",6,94,191,100,"ungram","match"
"6381","BockNoAdverbs","c","2","2","of",7,94,175,100,"ungram","match"
"6382","BockNoAdverbs","c","2","2","a",8,94,173,100,"ungram","match"
"6383","BockNoAdverbs","c","2","2","village",9,94,191,100,"ungram","match"
"6384","BockNoAdverbs","c","2","2","church",10,94,214,100,"ungram","match"
"6385","BockNoAdverbs","c","2","2","in",11,94,183,100,"ungram","match"
"6386","BockNoAdverbs","c","2","2","the",12,94,248,100,"ungram","match"
"6387","BockNoAdverbs","c","2","2","south",13,94,219,100,"ungram","match"
"6388","BockNoAdverbs","c","2","2","of",14,94,193,100,"ungram","match"
"6389","BockNoAdverbs","c","2","2","France.",15,94,203,100,"ungram","match"
"6580","BockNoAdverbs","d","7","2","The",1,106,256,100,"ungram","mismatch"
"6581","BockNoAdverbs","d","7","2","crime",2,106,218,100,"ungram","mismatch"
"6582","BockNoAdverbs","d","7","2","in",3,106,198,100,"ungram","mismatch"
"6583","BockNoAdverbs","d","7","2","the",4,106,240,100,"ungram","mismatch"
"6584","BockNoAdverbs","d","7","2","suburbs",5,106,210,100,"ungram","mismatch"
"6585","BockNoAdverbs","d","7","2","were",6,106,188,100,"ungram","mismatch"
"6586","BockNoAdverbs","d","7","2","a",7,106,198,100,"ungram","mismatch"
"6587","BockNoAdverbs","d","7","2","reflection",8,106,185,100,"ungram","mismatch"
"6588","BockNoAdverbs","d","7","2","of",9,106,214,100,"ungram","mismatch"
"6589","BockNoAdverbs","d","7","2","the",10,106,198,100,"ungram","mismatch"
"6590","BockNoAdverbs","d","7","2","violence",11,106,239,100,"ungram","mismatch"
"6591","BockNoAdverbs","d","7","2","in",12,106,185,100,"ungram","mismatch"
"6592","BockNoAdverbs","d","7","2","today's",13,106,198,100,"ungram","mismatch"
"6593","BockNoAdverbs","d","7","2","society.",14,106,195,100,"ungram","mismatch"
"6650","BockNoAdverbs","c","10","2","The",1,110,185,100,"ungram","match"
"6651","BockNoAdverbs","c","10","2","advertisement",2,110,195,100,"ungram","match"
"6652","BockNoAdverbs","c","10","2","on",3,110,237,100,"ungram","match"
"6653","BockNoAdverbs","c","10","2","the",4,110,212,100,"ungram","match"
"6654","BockNoAdverbs","c","10","2","skyscraper",5,110,198,100,"ungram","match"
"6655","BockNoAdverbs","c","10","2","were",6,110,190,100,"ungram","match"
"6656","BockNoAdverbs","c","10","2","hard",7,110,187,100,"ungram","match"
"6657","BockNoAdverbs","c","10","2","to",8,110,196,100,"ungram","match"
"6658","BockNoAdverbs","c","10","2","read",9,110,207,100,"ungram","match"
"6659","BockNoAdverbs","c","10","2","except",10,110,190,100,"ungram","match"
"6660","BockNoAdverbs","c","10","2","from",11,110,185,100,"ungram","match"
"6661","BockNoAdverbs","c","10","2","a",12,110,191,100,"ungram","match"
"6662","BockNoAdverbs","c","10","2","long",13,110,203,100,"ungram","match"
"6663","BockNoAdverbs","c","10","2","distance",14,110,214,100,"ungram","match"
"6664","BockNoAdverbs","c","10","2","away.",15,110,177,100,"ungram","match"
"6808","BockNoAdverbs","b","13","2","The",1,120,246,100,"gram","mismatch"
"6809","BockNoAdverbs","b","13","2","door",2,120,239,100,"gram","mismatch"
"6810","BockNoAdverbs","b","13","2","to",3,120,193,100,"gram","mismatch"
"6811","BockNoAdverbs","b","13","2","the",4,120,198,100,"gram","mismatch"
"6812","BockNoAdverbs","b","13","2","laboratories",5,120,184,100,"gram","mismatch"
"6813","BockNoAdverbs","b","13","2","was",6,120,180,100,"gram","mismatch"
"6814","BockNoAdverbs","b","13","2","left",7,120,185,100,"gram","mismatch"
"6815","BockNoAdverbs","b","13","2","unlocked",8,120,193,100,"gram","mismatch"
"6816","BockNoAdverbs","b","13","2","accidentally",9,120,201,100,"gram","mismatch"
"6817","BockNoAdverbs","b","13","2","by",10,120,192,100,"gram","mismatch"
"6818","BockNoAdverbs","b","13","2","the",11,120,181,100,"gram","mismatch"
"6819","BockNoAdverbs","b","13","2","cleaning",12,120,196,100,"gram","mismatch"
"6820","BockNoAdverbs","b","13","2","service.",13,120,154,100,"gram","mismatch"
"7388","BockNoAdverbs","a","24","2","The",1,155,304,100,"gram","match"
"7389","BockNoAdverbs","a","24","2","gate",2,155,242,100,"gram","match"
"7390","BockNoAdverbs","a","24","2","to",3,155,239,100,"gram","match"
"7391","BockNoAdverbs","a","24","2","the",4,155,271,100,"gram","match"
"7392","BockNoAdverbs","a","24","2","pasture",5,155,252,100,"gram","match"
"7393","BockNoAdverbs","a","24","2","was",6,155,217,100,"gram","match"
"7394","BockNoAdverbs","a","24","2","gradually",7,155,189,100,"gram","match"
"7395","BockNoAdverbs","a","24","2","falling",8,155,182,100,"gram","match"
"7396","BockNoAdverbs","a","24","2","down",9,155,211,100,"gram","match"
"7397","BockNoAdverbs","a","24","2","due",10,155,240,100,"gram","match"
"7398","BockNoAdverbs","a","24","2","to",11,155,210,100,"gram","match"
"7399","BockNoAdverbs","a","24","2","disrepair.",12,155,225,100,"gram","match"
"7456","BockNoAdverbs","b","5","2","The",1,159,232,100,"gram","mismatch"
"7457","BockNoAdverbs","b","5","2","problem",2,159,205,100,"gram","mismatch"
"7458","BockNoAdverbs","b","5","2","in",3,159,287,100,"gram","mismatch"
"7459","BockNoAdverbs","b","5","2","the",4,159,248,100,"gram","mismatch"
"7460","BockNoAdverbs","b","5","2","stores",5,159,256,100,"gram","mismatch"
"7461","BockNoAdverbs","b","5","2","was",6,159,305,100,"gram","mismatch"
"7462","BockNoAdverbs","b","5","2","solved",7,159,213,100,"gram","mismatch"
"7463","BockNoAdverbs","b","5","2","by",8,159,243,100,"gram","mismatch"
"7464","BockNoAdverbs","b","5","2","firing",9,159,248,100,"gram","mismatch"
"7465","BockNoAdverbs","b","5","2","the",10,159,211,100,"gram","mismatch"
"7466","BockNoAdverbs","b","5","2","assistant",11,159,215,100,"gram","mismatch"
"7467","BockNoAdverbs","b","5","2","manager.",12,159,214,100,"gram","mismatch"
"7548","BockNoAdverbs","b","17","2","The",1,165,214,100,"gram","mismatch"
"7549","BockNoAdverbs","b","17","2","letter",2,165,187,100,"gram","mismatch"
"7550","BockNoAdverbs","b","17","2","from",3,165,293,100,"gram","mismatch"
"7551","BockNoAdverbs","b","17","2","the",4,165,206,100,"gram","mismatch"
"7552","BockNoAdverbs","b","17","2","investigators",5,165,205,100,"gram","mismatch"
"7553","BockNoAdverbs","b","17","2","was",6,165,221,100,"gram","mismatch"
"7554","BockNoAdverbs","b","17","2","received",7,165,223,100,"gram","mismatch"
"7555","BockNoAdverbs","b","17","2","in",8,165,203,100,"gram","mismatch"
"7556","BockNoAdverbs","b","17","2","San",9,165,199,100,"gram","mismatch"
"7557","BockNoAdverbs","b","17","2","Francisco",10,165,190,100,"gram","mismatch"
"7558","BockNoAdverbs","b","17","2","in",11,165,203,100,"gram","mismatch"
"7559","BockNoAdverbs","b","17","2","late",12,165,190,100,"gram","mismatch"
"7560","BockNoAdverbs","b","17","2","March.",13,165,179,100,"gram","mismatch"
"8205","BockNoAdverbs","b","21","2","The",1,204,262,100,"gram","mismatch"
"8206","BockNoAdverbs","b","21","2","gift",2,204,224,100,"gram","mismatch"
"8207","BockNoAdverbs","b","21","2","from",3,204,223,100,"gram","mismatch"
"8208","BockNoAdverbs","b","21","2","the",4,204,202,100,"gram","mismatch"
"8209","BockNoAdverbs","b","21","2","visitors",5,204,255,100,"gram","mismatch"
"8210","BockNoAdverbs","b","21","2","was",6,204,180,100,"gram","mismatch"
"8211","BockNoAdverbs","b","21","2","a",7,204,227,100,"gram","mismatch"
"8212","BockNoAdverbs","b","21","2","beautiful",8,204,209,100,"gram","mismatch"
"8213","BockNoAdverbs","b","21","2","clock",9,204,194,100,"gram","mismatch"
"8214","BockNoAdverbs","b","21","2","from",10,204,207,100,"gram","mismatch"
"8215","BockNoAdverbs","b","21","2","Germany.",11,204,239,100,"gram","mismatch"
"8310","BockNoAdverbs","d","23","2","The",1,210,311,100,"ungram","mismatch"
"8311","BockNoAdverbs","d","23","2","message",2,210,288,100,"ungram","mismatch"
"8312","BockNoAdverbs","d","23","2","from",3,210,286,100,"ungram","mismatch"
"8313","BockNoAdverbs","d","23","2","the",4,210,299,100,"ungram","mismatch"
"8314","BockNoAdverbs","d","23","2","engineers",5,210,220,100,"ungram","mismatch"
"8315","BockNoAdverbs","d","23","2","were",6,210,284,100,"ungram","mismatch"
"8316","BockNoAdverbs","d","23","2","about",7,210,269,100,"ungram","mismatch"
"8317","BockNoAdverbs","d","23","2","the",8,210,270,100,"ungram","mismatch"
"8318","BockNoAdverbs","d","23","2","recent",9,210,245,100,"ungram","mismatch"
"8319","BockNoAdverbs","d","23","2","weakening",10,210,219,100,"ungram","mismatch"
"8320","BockNoAdverbs","d","23","2","to",11,210,241,100,"ungram","mismatch"
"8321","BockNoAdverbs","d","23","2","the",12,210,242,100,"ungram","mismatch"
"8322","BockNoAdverbs","d","23","2","building's",13,210,269,100,"ungram","mismatch"
"8323","BockNoAdverbs","d","23","2","structural",14,210,265,100,"ungram","mismatch"
"8324","BockNoAdverbs","d","23","2","supports.",15,210,263,100,"ungram","mismatch"
"8375","BockNoAdverbs","b","1","2","The",1,214,263,100,"gram","mismatch"
"8376","BockNoAdverbs","b","1","2","slogan",2,214,252,100,"gram","mismatch"
"8377","BockNoAdverbs","b","1","2","on",3,214,218,100,"gram","mismatch"
"8378","BockNoAdverbs","b","1","2","the",4,214,243,100,"gram","mismatch"
"8379","BockNoAdverbs","b","1","2","posters",5,214,217,100,"gram","mismatch"
"8380","BockNoAdverbs","b","1","2","was",6,214,221,100,"gram","mismatch"
"8381","BockNoAdverbs","b","1","2","designed",7,214,234,100,"gram","mismatch"
"8382","BockNoAdverbs","b","1","2","to",8,214,225,100,"gram","mismatch"
"8383","BockNoAdverbs","b","1","2","get",9,214,204,100,"gram","mismatch"
"8384","BockNoAdverbs","b","1","2","attention.",10,214,204,100,"gram","mismatch"
"8469","BockNoAdverbs","d","19","2","The",1,220,242,100,"ungram","mismatch"
"8470","BockNoAdverbs","d","19","2","warning",2,220,202,100,"ungram","mismatch"
"8471","BockNoAdverbs","d","19","2","from",3,220,193,100,"ungram","mismatch"
"8472","BockNoAdverbs","d","19","2","the",4,220,182,100,"ungram","mismatch"
"8473","BockNoAdverbs","d","19","2","experts",5,220,202,100,"ungram","mismatch"
"8474","BockNoAdverbs","d","19","2","were",6,220,197,100,"ungram","mismatch"
"8475","BockNoAdverbs","d","19","2","a",7,220,197,100,"ungram","mismatch"
"8476","BockNoAdverbs","d","19","2","shock",8,220,168,100,"ungram","mismatch"
"8477","BockNoAdverbs","d","19","2","to",9,220,185,100,"ungram","mismatch"
"8478","BockNoAdverbs","d","19","2","the",10,220,185,100,"ungram","mismatch"
"8479","BockNoAdverbs","d","19","2","residents",11,220,189,100,"ungram","mismatch"
"8480","BockNoAdverbs","d","19","2","of",12,220,188,100,"ungram","mismatch"
"8481","BockNoAdverbs","d","19","2","the",13,220,155,100,"ungram","mismatch"
"8482","BockNoAdverbs","d","19","2","city.",14,220,177,100,"ungram","mismatch"
"8773","BockNoAdverbs","a","12","2","The",1,238,227,100,"gram","match"
"8774","BockNoAdverbs","a","12","2","flaw",2,238,213,100,"gram","match"
"8775","BockNoAdverbs","a","12","2","in",3,238,196,100,"gram","match"
"8776","BockNoAdverbs","a","12","2","the",4,238,224,100,"gram","match"
"8777","BockNoAdverbs","a","12","2","argument",5,238,174,100,"gram","match"
"8778","BockNoAdverbs","a","12","2","was",6,238,181,100,"gram","match"
"8779","BockNoAdverbs","a","12","2","clear",7,238,197,100,"gram","match"
"8780","BockNoAdverbs","a","12","2","to",8,238,180,100,"gram","match"
"8781","BockNoAdverbs","a","12","2","everyone",9,238,193,100,"gram","match"
"8782","BockNoAdverbs","a","12","2","in",10,238,200,100,"gram","match"
"8783","BockNoAdverbs","a","12","2","the",11,238,181,100,"gram","match"
"8784","BockNoAdverbs","a","12","2","lecture",12,238,201,100,"gram","match"
"8785","BockNoAdverbs","a","12","2","hall",13,238,213,100,"gram","match"
"8786","BockNoAdverbs","a","12","2","after",14,238,196,100,"gram","match"
"8787","BockNoAdverbs","a","12","2","just",15,238,201,100,"gram","match"
"8788","BockNoAdverbs","a","12","2","five",16,238,201,100,"gram","match"
"8789","BockNoAdverbs","a","12","2","minutes.",17,238,233,100,"gram","match"
"9185","BockNoAdverbs","c","22","2","The",1,263,246,100,"ungram","match"
"9186","BockNoAdverbs","c","22","2","path",2,263,229,100,"ungram","match"
"9187","BockNoAdverbs","c","22","2","to",3,263,253,100,"ungram","match"
"9188","BockNoAdverbs","c","22","2","the",4,263,208,100,"ungram","match"
"9189","BockNoAdverbs","c","22","2","monument",5,263,218,100,"ungram","match"
"9190","BockNoAdverbs","c","22","2","were",6,263,197,100,"ungram","match"
"9191","BockNoAdverbs","c","22","2","lined",7,263,373,100,"ungram","match"
"9192","BockNoAdverbs","c","22","2","with",8,263,209,100,"ungram","match"
"9193","BockNoAdverbs","c","22","2","lovely",9,263,197,100,"ungram","match"
"9194","BockNoAdverbs","c","22","2","trees",10,263,185,100,"ungram","match"
"9195","BockNoAdverbs","c","22","2","and",11,263,214,100,"ungram","match"
"9196","BockNoAdverbs","c","22","2","flowers.",12,263,198,100,"ungram","match"
"9305","BockNoAdverbs","c","18","2","The",1,271,236,100,"ungram","match"
"9306","BockNoAdverbs","c","18","2","entrance",2,271,242,100,"ungram","match"
